NAME,SIZE,ES,NES,NOM p-val,FDR q-val,FWER p-val,RANK AT MAX,posneg
GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_SEGREGATION,27,-0.48224026,-1.2885356,0.14143094,0.3784955,1,2412,neg
GOBP_REGULATION_OF_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION,39,-0.441091,-1.2877812,0.11459968,0.3796626,1,3229,neg
GOBP_EPIDERMIS_MORPHOGENESIS,36,-0.44562757,-1.2874773,0.106796116,0.3797691,1,6178,neg
GOBP_REGULATION_OF_EXCITATORY_SYNAPSE_ASSEMBLY,15,-0.55122477,-1.2871516,0.1625,0.3799596,1,4321,neg
GOBP_EYE_PHOTORECEPTOR_CELL_DEVELOPMENT,33,-0.46519852,-1.2869083,0.12765957,0.3799126,1,6045,neg
GOBP_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,57,-0.40283275,-1.2865267,0.0929054,0.380217,1,3556,neg
GOBP_REVERSE_CHOLESTEROL_TRANSPORT,19,-0.514642,-1.286376,0.1373913,0.37995353,1,5236,neg
GOBP_DEVELOPMENT_OF_PRIMARY_SEXUAL_CHARACTERISTICS,219,-0.3445444,-1.2859341,0.021489972,0.38046438,1,7573,neg
GOBP_RESPONSE_TO_OXYGEN_RADICAL,27,-0.45945093,-1.2852982,0.13930348,0.38136774,1,4861,neg
GOBP_MYOBLAST_FUSION,46,-0.42140403,-1.2839984,0.12437811,0.38395542,1,3595,neg
GOBP_SEX_DETERMINATION,19,-0.51501966,-1.2835318,0.1625,0.384465,1,4222,neg
GOBP_HAIR_CELL_DIFFERENTIATION,47,-0.4261457,-1.2835163,0.11147541,0.38389486,1,7788,neg
GOBP_ADRENAL_GLAND_DEVELOPMENT,24,-0.48299092,-1.2830874,0.12929623,0.38431832,1,4064,neg
GOBP_REGULATION_OF_CELLULAR_SENESCENCE,52,-0.42140138,-1.2827201,0.103559874,0.38460857,1,3904,neg
GOBP_MORPHOGENESIS_OF_AN_EPITHELIAL_FOLD,21,-0.50426894,-1.2826121,0.14700855,0.38423312,1,5523,neg
GOBP_CELL_SUBSTRATE_ADHESION,345,-0.3280255,-1.2826002,0.012430939,0.38364303,1,4585,neg
GOBP_BONE_GROWTH,29,-0.46074903,-1.2825725,0.12155592,0.38310426,1,5434,neg
GOBP_NEGATIVE_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT,23,-0.49479994,-1.2817243,0.1433506,0.38461187,1,1187,neg
GOBP_NEURON_MATURATION,42,-0.4333065,-1.2813449,0.11812298,0.38491774,1,3837,neg
GOBP_MICROTUBULE_BUNDLE_FORMATION,105,-0.37222773,-1.2811397,0.08490566,0.3848134,1,5607,neg
GOBP_BASEMENT_MEMBRANE_ORGANIZATION,33,-0.45293736,-1.2807742,0.121710524,0.38514018,1,3196,neg
GOBP_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY,104,-0.37543866,-1.2807552,0.06998445,0.38457546,1,4765,neg
GOBP_POSITIVE_REGULATION_OF_SEQUESTERING_OF_CALCIUM_ION,16,-0.53657585,-1.280539,0.15771231,0.38451803,1,2879,neg
GOBP_REPRODUCTIVE_SYSTEM_DEVELOPMENT,286,-0.33280507,-1.2805371,0.020491803,0.38391003,1,5684,neg
GOBP_INTERMEMBRANE_LIPID_TRANSFER,48,-0.42580068,-1.2802957,0.112794615,0.3838602,1,4573,neg
GOBP_CELLULAR_RESPONSE_TO_THYROID_HORMONE_STIMULUS,18,-0.5299108,-1.2794546,0.16805324,0.38527638,1,1687,neg
GOBP_GLYCOSPHINGOLIPID_BIOSYNTHETIC_PROCESS,32,-0.45166072,-1.2793921,0.14054927,0.38482687,1,6298,neg
GOBP_REGULATION_OF_RUFFLE_ASSEMBLY,31,-0.45322853,-1.2790582,0.12071778,0.3850327,1,2285,neg
GOBP_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_SIGNALING_PATHWAY,49,-0.42866173,-1.2790234,0.11908646,0.3845128,1,1899,neg
GOBP_PROTEIN_K63_LINKED_DEUBIQUITINATION,37,-0.44596526,-1.2787471,0.1264559,0.3846039,1,4354,neg
GOBP_SPHINGOID_METABOLIC_PROCESS,21,-0.50177896,-1.2786156,0.16440678,0.38435102,1,6497,neg
GOBP_ADENYLATE_CYCLASE_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,129,-0.3653042,-1.2784482,0.067381315,0.38415897,1,5051,neg
GOBP_NEUTRAL_AMINO_ACID_TRANSPORT,55,-0.40585577,-1.2783873,0.10963455,0.38369465,1,7539,neg
GOBP_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY,50,-0.42308083,-1.2783612,0.12231405,0.38315636,1,2261,neg
GOBP_APOPTOTIC_PROCESS_INVOLVED_IN_DEVELOPMENT,35,-0.44553095,-1.2781755,0.12720849,0.3830275,1,1956,neg
GOBP_CARDIAC_MUSCLE_CONTRACTION,129,-0.3601835,-1.2781326,0.061032865,0.38253295,1,5929,neg
GOBP_FOREBRAIN_CELL_MIGRATION,63,-0.40252104,-1.2774744,0.09364548,0.38350534,1,2234,neg
GOBP_RESPONSE_TO_FOLLICLE_STIMULATING_HORMONE,18,-0.518087,-1.2761232,0.15232974,0.38614595,1,3538,neg
GOBP_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEGREGATION,53,-0.41102448,-1.2748175,0.12026359,0.38874525,1,3108,neg
GOBP_INTRACILIARY_ANTEROGRADE_TRANSPORT,17,-0.52154964,-1.2741847,0.17128874,0.38971853,1,4970,neg
GOBP_DNA_UNWINDING_INVOLVED_IN_DNA_REPLICATION,21,-0.491871,-1.2716892,0.15547703,0.39530474,1,3776,neg
GOBP_REGULATION_OF_POTASSIUM_ION_TRANSPORT,102,-0.37401623,-1.2716087,0.09355828,0.39489725,1,4770,neg
GOBP_CENTROSOME_DUPLICATION,74,-0.3891795,-1.2715597,0.09797823,0.39441797,1,4022,neg
GOBP_MONOAMINE_TRANSPORT,81,-0.3845704,-1.2714708,0.08426073,0.39404142,1,4976,neg
GOBP_POSITIVE_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_SIGNALING,81,-0.38616106,-1.2710367,0.08259587,0.39451003,1,5688,neg
GOBP_ADENYLATE_CYCLASE_MODULATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,218,-0.34026343,-1.2707051,0.03681885,0.39474693,1,4768,neg
GOBP_PHENOL_CONTAINING_COMPOUND_METABOLIC_PROCESS,106,-0.3710434,-1.269297,0.08472012,0.39760998,1,4841,neg
GOBP_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION,60,-0.39796707,-1.269051,0.115625,0.39761564,1,6895,neg
GOBP_EMBRYONIC_DIGIT_MORPHOGENESIS,53,-0.41639045,-1.2683984,0.11147541,0.39857188,1,6052,neg
GOBP_RESPONSE_TO_NUTRIENT,149,-0.35441223,-1.2682799,0.058309037,0.3982418,1,5105,neg
GOBP_PEPTIDYL_CYSTEINE_MODIFICATION,50,-0.41739723,-1.2669578,0.12541807,0.40094015,1,4943,neg
GOBP_REGULATION_OF_HEART_RATE_BY_CARDIAC_CONDUCTION,38,-0.43744498,-1.2665929,0.13131313,0.40125754,1,5559,neg
GOBP_RECEPTOR_LOCALIZATION_TO_SYNAPSE,57,-0.3995118,-1.266361,0.098101266,0.401232,1,4526,neg
GOBP_POLYOL_CATABOLIC_PROCESS,26,-0.47014102,-1.2661551,0.14795919,0.40114632,1,6398,neg
GOBP_REGULATION_OF_CELL_SUBSTRATE_JUNCTION_ORGANIZATION,67,-0.39884004,-1.2645671,0.09756097,0.40452343,1,4585,neg
GOBP_C21_STEROID_HORMONE_METABOLIC_PROCESS,35,-0.44824302,-1.264564,0.12146422,0.40392524,1,1426,neg
GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION_MEDIATED_BY_INTEGRIN,21,-0.5011604,-1.2645459,0.17443869,0.40336186,1,2112,neg
GOBP_REGULATION_OF_TRANS_SYNAPTIC_SIGNALING,463,-0.31882218,-1.2643812,0.01724138,0.40317574,1,5774,neg
GOBP_GLYCOSIDE_METABOLIC_PROCESS,19,-0.5034826,-1.2638212,0.17283951,0.40400022,1,7598,neg
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_SENESCENCE,26,-0.47181776,-1.2631284,0.16286644,0.40513742,1,3307,neg
GOBP_PERICARDIUM_DEVELOPMENT,16,-0.5158495,-1.2627332,0.16805324,0.40554458,1,4218,neg
GOBP_ENDOTHELIAL_CELL_PROLIFERATION,195,-0.3450116,-1.2627274,0.053596616,0.40495268,1,4831,neg
GOBP_SKELETAL_SYSTEM_DEVELOPMENT,496,-0.31482574,-1.2626631,0.016455697,0.4044966,1,5563,neg
GOBP_COLLAGEN_ACTIVATED_SIGNALING_PATHWAY,15,-0.522957,-1.2621518,0.17961165,0.4052782,1,2190,neg
GOBP_CAMP_MEDIATED_SIGNALING,50,-0.4173397,-1.2616125,0.12776025,0.40605825,1,5631,neg
GOBP_FATTY_ACID_DERIVATIVE_BIOSYNTHETIC_PROCESS,50,-0.4132451,-1.2615296,0.124590166,0.40567,1,4666,neg
GOBP_PROTEIN_TETRAMERIZATION,85,-0.3769925,-1.2607055,0.09516616,0.40721604,1,4525,neg
GOBP_CELL_ADHESION_MEDIATED_BY_INTEGRIN,85,-0.3783075,-1.260089,0.09235669,0.40819043,1,2112,neg
GOBP_ANTERIOR_POSTERIOR_PATTERN_SPECIFICATION,187,-0.34294954,-1.260049,0.055873927,0.40765563,1,4374,neg
GOBP_RESPONSE_TO_CORTICOSTEROID,156,-0.3513178,-1.2596487,0.056358382,0.4080738,1,5515,neg
GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION,160,-0.34637374,-1.2593491,0.0708899,0.40817484,1,5597,neg
GOBP_PRESYNAPTIC_ENDOCYTOSIS,70,-0.39517978,-1.2585033,0.1028481,0.40981418,1,2433,neg
GOBP_RETINA_HOMEOSTASIS,71,-0.38794336,-1.257348,0.100946374,0.41223052,1,4982,neg
GOBP_NEGATIVE_REGULATION_OF_CARTILAGE_DEVELOPMENT,27,-0.45004094,-1.2568414,0.14930555,0.41287506,1,7473,neg
GOBP_SEX_DIFFERENTIATION,262,-0.3314061,-1.2567436,0.047895502,0.4125268,1,5684,neg
GOBP_OOCYTE_MATURATION,30,-0.4546848,-1.2567143,0.15384616,0.41199866,1,3184,neg
GOBP_POSITIVE_REGULATION_OF_STRIATED_MUSCLE_CELL_APOPTOTIC_PROCESS,17,-0.51351875,-1.2557819,0.18686868,0.41376567,1,3711,neg
GOBP_PROTEIN_KINASE_B_SIGNALING,204,-0.33757254,-1.2557677,0.04901961,0.4132078,1,3969,neg
GOBP_SEROTONIN_TRANSPORT,21,-0.49130172,-1.2553158,0.16836734,0.41374063,1,4841,neg
GOBP_UROGENITAL_SYSTEM_DEVELOPMENT,63,-0.39678916,-1.2552549,0.115447156,0.4132918,1,1800,neg
GOBP_LIPID_DIGESTION,22,-0.4903116,-1.2551879,0.16840278,0.4128404,1,4123,neg
GOBP_COCHLEA_DEVELOPMENT,46,-0.4193962,-1.255177,0.1414791,0.41226536,1,5493,neg
GOBP_HISTAMINE_TRANSPORT,16,-0.517203,-1.2549548,0.18294849,0.41224977,1,4725,neg
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_10_PRODUCTION,25,-0.45784774,-1.2546527,0.16447368,0.41242957,1,439,neg
GOBP_AMINE_TRANSPORT,100,-0.36375636,-1.2545885,0.099388376,0.41202378,1,4564,neg
GOBP_CELL_JUNCTION_MAINTENANCE,44,-0.42136627,-1.2537782,0.12776831,0.41348642,1,3496,neg
GOBP_REGULATION_OF_KERATINOCYTE_PROLIFERATION,44,-0.426035,-1.2535588,0.13689482,0.4134474,1,2119,neg
GOBP_CELLULAR_RESPONSE_TO_FATTY_ACID,33,-0.44652525,-1.2534895,0.1672355,0.41302684,1,3361,neg
GOBP_REGULATION_OF_MEIOTIC_NUCLEAR_DIVISION,32,-0.44446602,-1.2531686,0.16943522,0.41327024,1,4756,neg
GOBP_REGULATION_OF_MONOCYTE_CHEMOTAXIS,29,-0.45146057,-1.2529846,0.14983165,0.41313097,1,2028,neg
GOBP_MUSCLE_CELL_DEVELOPMENT,178,-0.342272,-1.252626,0.05735294,0.4134295,1,4683,neg
GOBP_MITOTIC_SISTER_CHROMATID_SEPARATION,61,-0.39487284,-1.2523118,0.12101911,0.41364694,1,3108,neg
GOBP_POSITIVE_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS,32,-0.44570163,-1.2519528,0.15309446,0.4140086,1,2514,neg
GOBP_POLYOL_METABOLIC_PROCESS,113,-0.36064202,-1.2519238,0.07472178,0.41347545,1,7462,neg
GOBP_POSITIVE_REGULATION_OF_FILOPODIUM_ASSEMBLY,29,-0.45684242,-1.2518237,0.15966387,0.41316313,1,4788,neg
GOBP_POSITIVE_REGULATION_OF_WOUND_HEALING,59,-0.3984962,-1.2513644,0.13754046,0.4136679,1,5608,neg
GOBP_ACTIN_FILAMENT_BASED_MOVEMENT,119,-0.35333565,-1.2513219,0.07526882,0.41319254,1,5929,neg
GOBP_NEGATIVE_REGULATION_OF_REPRODUCTIVE_PROCESS,72,-0.38181832,-1.2509578,0.11728395,0.4136263,1,4410,neg
GOBP_CAMERA_TYPE_EYE_MORPHOGENESIS,117,-0.3608239,-1.2507842,0.09501558,0.41347706,1,4962,neg
GOBP_STEROID_HORMONE_SECRETION,26,-0.46847284,-1.2506056,0.15841584,0.413358,1,5256,neg
GOBP_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY_COUPLED_TO_CYCLIC_NUCLEOTIDE_SECOND_MESSENGER,51,-0.4086398,-1.2505898,0.14082278,0.4128101,1,5187,neg
GOBP_TERPENOID_BIOSYNTHETIC_PROCESS,17,-0.5218822,-1.2503688,0.19966997,0.4127899,1,3350,neg
GOBP_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION,155,-0.34709895,-1.2502304,0.06733524,0.4125532,1,7948,neg
GOBP_MUSCLE_CELL_FATE_COMMITMENT,15,-0.53147405,-1.2502053,0.20141342,0.4120544,1,7239,neg
GOBP_REGULATION_OF_MITOCHONDRIAL_FISSION,29,-0.46051037,-1.250202,0.1780366,0.41149056,1,1736,neg
GOBP_SYNAPSE_PRUNING,15,-0.53516614,-1.2501781,0.19210978,0.41096628,1,1784,neg
GOBP_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_APOPTOTIC_PROCESS,36,-0.43488607,-1.2500764,0.16,0.4106593,1,2714,neg
GOBP_CELLULAR_RESPONSE_TO_RETINOIC_ACID,56,-0.4044834,-1.2498398,0.12353923,0.4106548,1,3761,neg
GOBP_EYE_PHOTORECEPTOR_CELL_DIFFERENTIATION,45,-0.41820714,-1.249791,0.12748344,0.41020992,1,6449,neg
GOBP_POSITIVE_REGULATION_OF_HORMONE_METABOLIC_PROCESS,15,-0.5308773,-1.249673,0.19554031,0.40994778,1,5212,neg
GOBP_FUCOSE_METABOLIC_PROCESS,15,-0.5297585,-1.2495675,0.18585527,0.40964615,1,6890,neg
GOBP_RESPONSE_TO_ORGANOPHOSPHORUS,121,-0.35572517,-1.2494707,0.083333336,0.40933752,1,4835,neg
GOBP_MESENCHYME_MORPHOGENESIS,52,-0.4057593,-1.2490479,0.13964687,0.40981537,1,4218,neg
GOBP_PITUITARY_GLAND_DEVELOPMENT,36,-0.43644398,-1.2488021,0.15719064,0.4098158,1,9682,neg
GOBP_CHONDROCYTE_DIFFERENTIATION,105,-0.36594015,-1.247778,0.08742331,0.41178805,1,5347,neg
GOBP_OOCYTE_DIFFERENTIATION,55,-0.4019451,-1.2477219,0.14513557,0.41134363,1,3184,neg
GOBP_PLASMA_MEMBRANE_PHOSPHOLIPID_SCRAMBLING,23,-0.48695937,-1.2475071,0.19023569,0.4113319,1,4789,neg
GOBP_NEGATIVE_REGULATION_OF_TRANSPORTER_ACTIVITY,102,-0.36475188,-1.2461408,0.09486781,0.41423908,1,4975,neg
GOBP_SEMINIFEROUS_TUBULE_DEVELOPMENT,15,-0.53343326,-1.2460544,0.16753927,0.41388983,1,3566,neg
GOBP_ERK1_AND_ERK2_CASCADE,328,-0.3205628,-1.2457349,0.03624161,0.4140664,1,5169,neg
GOBP_NEGATIVE_REGULATION_OF_LOCOMOTION,395,-0.31461498,-1.2454679,0.020887729,0.4141811,1,5060,neg
GOBP_CEREBELLAR_CORTEX_DEVELOPMENT,50,-0.40760326,-1.2454004,0.15053764,0.41379488,1,3219,neg
GOBP_GASTRULATION,184,-0.34049943,-1.2452294,0.05755396,0.4136373,1,4620,neg
GOBP_POSITIVE_REGULATION_OF_PROTEIN_MATURATION,28,-0.45249054,-1.2449813,0.1638796,0.41367823,1,3361,neg
GOBP_INTERMEDIATE_FILAMENT_ORGANIZATION,67,-0.3871947,-1.2449166,0.125,0.41330436,1,6906,neg
GOBP_REGULATION_OF_VASOCONSTRICTION,57,-0.398938,-1.2448794,0.11488673,0.41285065,1,7734,neg
GOBP_HINDLIMB_MORPHOGENESIS,32,-0.44487438,-1.244311,0.15106732,0.41369045,1,5523,neg
GOBP_POSITIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT,269,-0.32454675,-1.2443067,0.042613637,0.41313824,1,4909,neg
GOBP_INNER_EAR_AUDITORY_RECEPTOR_CELL_DIFFERENTIATION,41,-0.42001435,-1.2436308,0.13744076,0.41424987,1,5698,neg
GOBP_RESPONSE_TO_THYROID_HORMONE,29,-0.45769957,-1.2433591,0.17223199,0.41435403,1,1687,neg
GOBP_REGULATION_OF_MUSCLE_SYSTEM_PROCESS,236,-0.3273476,-1.2426151,0.059322033,0.41564617,1,4836,neg
GOBP_ASSOCIATIVE_LEARNING,85,-0.37379444,-1.241595,0.10350318,0.4177021,1,5212,neg
GOBP_REGULATION_OF_CELL_MATRIX_ADHESION,121,-0.35204342,-1.2412345,0.09546166,0.41806084,1,4585,neg
GOBP_PROTEIN_LOCALIZATION_TO_PHAGOPHORE_ASSEMBLY_SITE,16,-0.5106739,-1.2410675,0.19148937,0.41792914,1,2018,neg
GOBP_PROTEIN_AUTOUBIQUITINATION,80,-0.3756304,-1.2409198,0.11612903,0.41774166,1,4195,neg
GOBP_SYNAPSE_MATURATION,28,-0.4584078,-1.2403939,0.15282393,0.41853374,1,5384,neg
GOBP_CELL_SUBSTRATE_JUNCTION_ORGANIZATION,99,-0.36888316,-1.240385,0.104669884,0.4179913,1,2845,neg
GOBP_PIGMENTATION,110,-0.35981983,-1.2396452,0.100149475,0.41923457,1,5499,neg
GOBP_NEGATIVE_REGULATION_OF_AXONOGENESIS,64,-0.39156094,-1.239624,0.13679245,0.4187208,1,4863,neg
GOBP_POSITIVE_REGULATION_OF_SYNAPSE_ASSEMBLY,61,-0.39304715,-1.2395513,0.121212125,0.41832706,1,2681,neg
GOBP_SIGNAL_TRANSDUCTION_IN_RESPONSE_TO_DNA_DAMAGE,184,-0.33651102,-1.2394441,0.075581394,0.41805324,1,4277,neg
GOBP_CEREBELLAR_CORTEX_FORMATION,24,-0.46693546,-1.2391764,0.18003273,0.4181494,1,3219,neg
GOBP_VASCULAR_PROCESS_IN_CIRCULATORY_SYSTEM,246,-0.32959226,-1.239054,0.053900708,0.41789013,1,5500,neg
GOBP_RESPONSE_TO_PURINE_CONTAINING_COMPOUND,134,-0.34743258,-1.2383528,0.094736844,0.4191073,1,4835,neg
GOBP_AXONEMAL_DYNEIN_COMPLEX_ASSEMBLY,29,-0.45409235,-1.2379159,0.16267124,0.41959605,1,5412,neg
GOBP_RESPONSE_TO_POTASSIUM_ION,17,-0.50644606,-1.2378155,0.19430485,0.41929868,1,1282,neg
GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE,237,-0.3288061,-1.2366806,0.07573633,0.42165416,1,4809,neg
GOBP_FORMATION_OF_EXTRACHROMOSOMAL_CIRCULAR_DNA,15,-0.5281952,-1.2358747,0.21160409,0.42313755,1,2648,neg
GOBP_REGULATION_OF_NEUROGENESIS,362,-0.3159256,-1.2358536,0.04172099,0.42262655,1,5019,neg
GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY,31,-0.44650882,-1.2357919,0.18241042,0.4222333,1,2939,neg
GOBP_CARTILAGE_DEVELOPMENT,188,-0.3356545,-1.235672,0.055555556,0.4220119,1,5434,neg
GOBP_ENDOCARDIAL_CUSHION_MORPHOGENESIS,39,-0.4298941,-1.23543,0.16640253,0.422069,1,4218,neg
GOBP_PLASMA_MEMBRANE_TUBULATION,20,-0.4831013,-1.2350231,0.20613287,0.42254943,1,4413,neg
GOBP_SEROTONIN_RECEPTOR_SIGNALING_PATHWAY,35,-0.43244123,-1.23469,0.16242038,0.42286062,1,5858,neg
GOBP_POSITIVE_REGULATION_OF_RUFFLE_ASSEMBLY,15,-0.52304995,-1.234598,0.20246479,0.42254096,1,2285,neg
GOBP_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT,434,-0.30811945,-1.234513,0.019379845,0.422215,1,5104,neg
GOBP_LEARNING,147,-0.3431056,-1.2342552,0.07680491,0.42233515,1,5572,neg
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION,216,-0.32814282,-1.2338766,0.04992658,0.42272097,1,3466,neg
GOBP_REGULATION_OF_PIGMENTATION,15,-0.5232795,-1.233005,0.2204861,0.42442808,1,5779,neg
GOBP_REGULATION_OF_VASCULOGENESIS,16,-0.52359056,-1.2329628,0.18794326,0.42399794,1,4715,neg
GOBP_POSITIVE_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION,170,-0.33616233,-1.232694,0.07261725,0.42411807,1,5256,neg
GOBP_PROXIMAL_DISTAL_PATTERN_FORMATION,32,-0.43563855,-1.2314423,0.17487267,0.42682332,1,4732,neg
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_WOUNDING,86,-0.3649413,-1.2313992,0.11374407,0.4263942,1,5331,neg
GOBP_KERATAN_SULFATE_METABOLIC_PROCESS,18,-0.50474906,-1.2305382,0.19512194,0.42805335,1,1895,neg
GOBP_PROTEIN_O_LINKED_GLYCOSYLATION,98,-0.3624231,-1.2301162,0.09846154,0.42857972,1,6400,neg
GOBP_RETINOL_METABOLIC_PROCESS,51,-0.40539,-1.2298055,0.16290322,0.4288564,1,7613,neg
GOBP_REGULATION_OF_B_CELL_MEDIATED_IMMUNITY,62,-0.38715914,-1.2295344,0.14417177,0.4290039,1,3251,neg
GOBP_ATRIAL_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT,17,-0.5092382,-1.2289816,0.2077052,0.42986044,1,5408,neg
GOBP_NUCLEAR_CHROMOSOME_SEGREGATION,337,-0.3147807,-1.2288996,0.044414535,0.42950127,1,2793,neg
GOBP_NEGATIVE_REGULATION_OF_CYCLASE_ACTIVITY,18,-0.49763086,-1.2283896,0.19185059,0.43029773,1,4066,neg
GOBP_EMBRYONIC_APPENDAGE_MORPHOGENESIS,112,-0.35555953,-1.2283108,0.110410094,0.42994782,1,5523,neg
GOBP_ENDODERM_FORMATION,54,-0.39917743,-1.2279929,0.1399046,0.43017343,1,4456,neg
GOBP_CARDIAC_ATRIUM_DEVELOPMENT,33,-0.43335655,-1.2277775,0.16778524,0.43015334,1,6178,neg
GOBP_POSITIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_PRODUCTION,21,-0.48393345,-1.2276984,0.18065694,0.42979053,1,4715,neg
GOBP_REGULATION_OF_THE_FORCE_OF_HEART_CONTRACTION,24,-0.46334207,-1.227162,0.19933555,0.4305912,1,4589,neg
GOBP_MECHANORECEPTOR_DIFFERENTIATION,62,-0.38432035,-1.2270783,0.14060031,0.43028328,1,6302,neg
GOBP_STRESS_FIBER_ASSEMBLY,107,-0.35997733,-1.2267102,0.114035085,0.4306278,1,4765,neg
GOBP_DETECTION_OF_ABIOTIC_STIMULUS,132,-0.3483457,-1.2259808,0.09538003,0.43201223,1,4426,neg
GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION,190,-0.33132902,-1.2248043,0.082212254,0.43438178,1,5048,neg
GOBP_POSITIVE_REGULATION_OF_CALCINEURIN_MEDIATED_SIGNALING,21,-0.48954147,-1.2247766,0.19686411,0.43390924,1,4140,neg
GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION,299,-0.31732032,-1.2240759,0.053719006,0.4350825,1,4792,neg
GOBP_RESPONSE_TO_FATTY_ACID,59,-0.38544318,-1.2235603,0.15132606,0.4357671,1,5105,neg
GOBP_MONOCYTE_CHEMOTAXIS,71,-0.37959737,-1.2227347,0.15007898,0.43728065,1,2282,neg
GOBP_NEGATIVE_REGULATION_OF_OSSIFICATION,36,-0.42244577,-1.2227031,0.16286644,0.43680438,1,5866,neg
GOBP_TISSUE_REMODELING,174,-0.33506605,-1.2225804,0.089393936,0.43658674,1,3856,neg
GOBP_FATTY_ACID_BIOSYNTHETIC_PROCESS,153,-0.3361906,-1.2225636,0.08759124,0.4360815,1,2478,neg
GOBP_TISSUE_HOMEOSTASIS,248,-0.32259244,-1.2221906,0.062937066,0.43643427,1,5038,neg
GOBP_NEGATIVE_CHEMOTAXIS,46,-0.40717167,-1.2218333,0.16051364,0.4368773,1,3846,neg
GOBP_NEGATIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION,69,-0.3805917,-1.2211759,0.13213703,0.4380758,1,4523,neg
GOBP_SPHINGOLIPID_METABOLIC_PROCESS,155,-0.33765623,-1.2211748,0.107402034,0.4375295,1,6005,neg
GOBP_POSITIVE_REGULATION_OF_NUCLEAR_DIVISION,58,-0.39027902,-1.2210225,0.15409836,0.43737087,1,3234,neg
GOBP_NOTOCHORD_DEVELOPMENT,17,-0.50968254,-1.2206383,0.20508474,0.43783438,1,2285,neg
GOBP_NEGATIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS,147,-0.33991826,-1.2206289,0.08219178,0.43731332,1,4237,neg
GOBP_INORGANIC_ION_IMPORT_ACROSS_PLASMA_MEMBRANE,123,-0.3460587,-1.2205205,0.128125,0.43703827,1,6274,neg
GOBP_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_SIGNALING,109,-0.35352632,-1.220481,0.09800919,0.43659714,1,3475,neg
GOBP_NEGATIVE_REGULATION_OF_CATION_CHANNEL_ACTIVITY,51,-0.39922312,-1.2199401,0.16528925,0.43749377,1,4788,neg
GOBP_CELL_DIFFERENTIATION_INVOLVED_IN_EMBRYONIC_PLACENTA_DEVELOPMENT,23,-0.46653447,-1.2197332,0.21280277,0.43752658,1,5852,neg
GOBP_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY,61,-0.38168478,-1.2195967,0.16065574,0.4372886,1,4765,neg
GOBP_VENTRICULAR_SEPTUM_MORPHOGENESIS,40,-0.4238776,-1.219482,0.17088607,0.43703926,1,6473,neg
GOBP_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_MIGRATION,35,-0.42848125,-1.2191603,0.17739403,0.43732467,1,5436,neg
GOBP_RENAL_ABSORPTION,29,-0.4402953,-1.2178338,0.17815126,0.44014028,1,3184,neg
GOBP_POSITIVE_REGULATION_OF_PATHWAY_RESTRICTED_SMAD_PROTEIN_PHOSPHORYLATION,47,-0.4027396,-1.2170045,0.16129032,0.44165573,1,6202,neg
