NAME	TITLE	SCORE	
CRTC3		1.1790414	
MGAT3-AS1		1.1767346	
MIR5687		1.1762989	
CNOT1		1.1757035	
NPIPA8		1.1751862	
FGGY		1.1749475	
SUPT5H		1.1741506	
DSCAS		1.1740177	
APAF1		1.1734766	
INTS5		1.1722686	
STK35		1.1721399	
TLE2		1.1721377	
DYRK4		1.1715351	
CLCN2		1.1713375	
PTMAP11		1.1712339	
ZNF862		1.1712266	
KIF4B		1.1709094	
CLIP2		1.170736	
TMEM63A		1.1702455	
RSPH14		1.1700875	
SLC12A5-AS1		1.169904	
ZNF785		1.1698512	
HIF1AN		1.1696367	
TRPV1		1.1692185	
NUDT2		1.1690874	
TBC1D8B		1.168209	
LOC105371049		1.1681261	
C3orf62		1.1677121	
RPS4X		1.1675696	
STARD9		1.1674695	
CHD7		1.1671855	
LAMP3		1.1671318	
SRM		1.1668671	
NSFL1C		1.1660745	
HNRNPF		1.1657417	
RPL27		1.1647619	
RNF4		1.1646705	
MMACHC		1.1644855	
TRAPPC10		1.1644117	
MYO9A		1.164203	
UGDH		1.1640221	
CCR5		1.1626738	
NMT1		1.1626105	
LEF1		1.1618383	
RPRD2		1.1615205	
MIR1229		1.1612954	
DOK4		1.1609899	
MRPL10		1.1609362	
MIR3654		1.1607267	
PSMC3		1.1602364	
MFGE8		1.1601425	
LOC114483834		1.1592295	
ZFP41		1.1588343	
SOX1-OT		1.1583583	
TNR		1.1580781	
FAM102A		1.1564959	
IFIH1		1.1560498	
LOC105371730		1.1559072	
ZFYVE1		1.1557158	
LSS		1.1554831	
DDX54		1.1552452	
IL18BP		1.1552202	
PTRH1		1.1550385	
MIR15B		1.1550324	
ADAP1		1.1546997	
CORO2B		1.1546893	
NEK9		1.1546842	
GBA		1.1542246	
SRGAP2		1.1541512	
UBE4B		1.153689	
LOC148696		1.1530732	
EPN1		1.1529906	
BID		1.1527706	
CCDC93		1.1524965	
LOC100130075		1.152473	
TAF1		1.1518176	
HUS1		1.151589	
NUP160		1.1515808	
CHCHD2		1.1507739	
MIR4690		1.1491401	
ZSCAN5B		1.1486151	
ACBD3		1.1485547	
CA5BP1		1.1484557	
SNORD3C		1.1481663	
ARHGEF7		1.1481512	
GTF2IRD1P1		1.1480973	
LOC100130992		1.1480693	
STAB1		1.147989	
VSIR		1.1478263	
GUCY1B2		1.1470785	
COL9A2		1.1463134	
GMIP		1.1462102	
HDAC4		1.1457663	
MIR126		1.1446933	
TRA2A		1.1445122	
MLST8		1.14439	
RNF145		1.1440647	
PTGES		1.1437674	
SSR4		1.1428027	
H4C12		1.1417886	
MRPL14		1.1414384	
FBXO47		1.1411926	
SF3B3		1.1411752	
C1orf61		1.1410872	
STX6		1.1403968	
GAB2		1.139866	
GZMH		1.1392015	
NAA60		1.1388583	
ISOC2		1.138757	
TANC2		1.1386722	
CASC21		1.1376816	
LOC100652999		1.1371541	
S1PR1		1.1367499	
GPR37L1		1.1361688	
XRRA1		1.1350819	
F9		1.1349733	
MYD88		1.1329193	
NQO1		1.1328218	
PRH1-TAS2R14		1.1327838	
VPS37B		1.1326277	
KIF16B		1.1325359	
TSR1		1.1325092	
LAMTOR2		1.1321545	
MKRN2OS		1.1321235	
KLC2		1.1317782	
MIR6871		1.131449	
JRK		1.1307354	
MIR3922		1.1305293	
ZNF48		1.1305251	
NSMCE3		1.1301672	
OTUB1		1.1298633	
GPR25		1.1290821	
YY1		1.1280842	
LTBP2		1.1280681	
JADE3		1.1279325	
TACR1		1.1275849	
LOC107985544		1.1268535	
JTB		1.1261967	
MED9		1.1258303	
ARRDC3-AS1		1.1256111	
SHC1		1.1255891	
RNU4ATAC		1.1240376	
TTLL11		1.1238265	
BOLA2-SMG1P6		1.1236205	
PPM1K		1.1235424	
TEX52		1.1233234	
COX6A1		1.1220162	
EBPL		1.1219548	
FOXP1		1.1215881	
STK19		1.1212027	
SNORA71A		1.1208577	
TCP10L		1.1206373	
ALDH3A2		1.120131	
EIPR1		1.1200104	
POU5F1B		1.1199393	
ADORA2B		1.1198212	
GCSAM		1.1195037	
CDK11A		1.119488	
GBP4		1.1192145	
MORC2		1.1189537	
LGALS1		1.1188558	
MIIP		1.1184564	
NTNG2		1.1183109	
NLRP7		1.1177909	
ABT1		1.1177481	
MIDN		1.117599	
MIR6791		1.1175774	
MIR4685		1.1170751	
MAPK8IP3		1.1167598	
NUAK2		1.1167332	
DDX20		1.1160358	
H4C13		1.1159841	
LINC02610		1.1154966	
RECQL5		1.1154661	
LOC101928343		1.1153562	
PPARD		1.1148232	
FAM71E1		1.1144019	
RIPK3		1.1140732	
ANAPC2		1.1140593	
RPLP0		1.1140386	
H4C11		1.1137822	
LOC100506639		1.1132671	
APOL4		1.1129752	
SET		1.1127785	
LENG8		1.1110035	
RPL18		1.1108081	
IL27		1.1102952	
LRRC1		1.1100478	
NR1I3		1.1093153	
C9orf131		1.1088907	
MIR4736		1.1088314	
ADCY4		1.1077331	
UCA1		1.1073647	
IQCD		1.1073396	
WIPF2		1.1072788	
LINC00525		1.1072556	
C1orf167		1.1066532	
RGL2		1.1065545	
CD320		1.1060766	
LMOD1		1.1060065	
MIR6852		1.1059515	
MIR6866		1.1059136	
WRAP53		1.105848	
SIAH1		1.105404	
ACIN1		1.1051868	
LOC100294145		1.1051227	
MXRA7		1.1050055	
ZNF664-RFLNA		1.1046387	
CFP		1.1045593	
CSF2RB		1.1032313	
TCL1B		1.1028758	
SLC22A20P		1.1027675	
NIPAL3		1.1027251	
SCARB2		1.1020463	
BTNL10		1.1018302	
FLNB-AS1		1.1014127	
PCSK1N		1.1010005	
AIP		1.1009206	
LOC105378330		1.1007707	
MIR4435-1		1.0995024	
SNORA22		1.0986316	
LOC102723534		1.0986074	
COX10-AS1		1.0982045	
IBA57		1.0981255	
ANKLE2		1.0979422	
ATN1		1.0977628	
FITM2		1.0976858	
RASSF5		1.0976429	
CCDC43		1.0975976	
RAD51D		1.0972028	
IMPA1P1		1.096535	
DXO		1.0963644	
SNORA7B		1.0963234	
RAB7A		1.0962522	
LOC729609		1.0961392	
NME8		1.0947082	
SNORA113		1.0946774	
MTFP1		1.0946112	
SH3BP1		1.0946065	
TAS2R14		1.0942559	
ZC3HAV1		1.0936704	
TNK2		1.0928475	
MIR29B2CHG		1.092751	
ZNF100		1.0926194	
COL19A1		1.0924557	
DHRS1		1.091689	
SNORD63		1.0912398	
MIR6848		1.0910239	
CSRP1		1.0906569	
TLR10		1.0905852	
XYLT1		1.090572	
ADPRS		1.0901958	
BCAS4		1.0900292	
MIR6728		1.0893688	
ABCB6		1.0891476	
FAM209A		1.0890415	
PAPPA-AS1		1.0889684	
ZNHIT3		1.0885868	
LOC100996318		1.0880512	
MIR5703		1.0875093	
PDK2		1.0871543	
LLGL1		1.0870471	
SMG1P5		1.0868788	
SCARNA5		1.0868132	
SMCO3		1.0867406	
PRKACA		1.0866284	
RP1L1		1.0854746	
UBFD1		1.0840431	
MIR6785		1.0840027	
TBL1X		1.0838907	
HBS1L		1.083689	
CPNE5		1.0830433	
PAK4		1.0830256	
UST-AS1		1.082845	
MYCBP2-AS1		1.0824168	
ACTR5		1.0823859	
TFE3		1.0821929	
HEATR4		1.0816144	
SSBP3		1.0813855	
CDK12		1.0812851	
EP400		1.0812721	
SMAD5-AS1		1.0811219	
DNAJC9-AS1		1.0810792	
TUSC1		1.0807347	
KBTBD8		1.0804578	
UGDH-AS1		1.0804152	
SPG7		1.0802691	
CCL4L1		1.0800427	
METTL14		1.0794189	
RASSF1-AS1		1.0787816	
SUV39H1		1.0784004	
WWC2-AS2		1.0774351	
FAM86B3P		1.0771383	
DNAJB11		1.0770679	
CROCCP2		1.0767496	
MYPOP		1.0759448	
TSPO		1.0752084	
B4GALT1		1.0745171	
PBXIP1		1.0740776	
GSN-AS1		1.073971	
MIR5190		1.0731212	
SMIM11A		1.0722958	
SERTAD2		1.0722789	
USP17L11		1.0719191	
CALB1		1.070936	
LOC102723753		1.0709206	
KDM5A		1.0707762	
ACSM1		1.0701168	
LOC101926948		1.0700269	
DPP9-AS1		1.0690336	
TBRG1		1.0687517	
CASS4		1.0686585	
FAM238C		1.0686438	
NFYC-AS1		1.0683184	
CCDC130		1.0675322	
RASSF2		1.0673219	
LOC100129540		1.067115	
BAIAP2L1		1.0670534	
DUT		1.0661237	
TYRO3P		1.0660818	
PIP5K1C		1.0660377	
BYSL		1.0660106	
JAM2		1.0647832	
MEGF11		1.0646574	
PGAP6		1.0643959	
ALOX5		1.064089	
LOC100288798		1.0638272	
GLS		1.0624008	
TNFRSF10B		1.0623666	
ELOVL1		1.062279	
MIR1256		1.0621799	
ATF7IP		1.0615547	
SLC50A1		1.0613267	
VSNL1		1.0611607	
MRPS2		1.0610275	
FGD1		1.0608209	
LOC101929057		1.0603529	
HRH2		1.060335	
ITPA		1.0603349	
CDK11B		1.0601895	
SNORA14A		1.0597922	
CYREN		1.05969	
LOC105373759		1.0595672	
ARHGAP44		1.0582664	
PDLIM7		1.0578617	
THEMIS2		1.0576599	
AGL		1.0576211	
GRIN3B		1.0570478	
C16orf46		1.0569202	
MYL5		1.0567995	
MIR3661		1.0567868	
RBM47		1.0567814	
SMIM11B		1.0565252	
PATL2		1.0564544	
ABCC5		1.0559403	
ALOX5AP		1.0558062	
ETV6		1.0556681	
SAMD11		1.0555003	
PRDM2		1.0554606	
NDUFS1		1.0549804	
USP28		1.054548	
PTH2R		1.05439	
LOC105370687		1.0540694	
NUDT9		1.0540186	
PGS1		1.053886	
IFITM2		1.05387	
ANP32AP1		1.0536882	
CTDSP1		1.0536095	
TM4SF19		1.0526465	
IL32		1.0525254	
MIR3941		1.0523067	
LOC105377342		1.0519278	
FBXO6		1.0515314	
NBPF6		1.0515199	
FAM83A		1.051337	
PPP2CB		1.0513219	
IRAIN		1.0512295	
LOC101928932		1.0508001	
LOC101929532		1.0507337	
ZC3H3		1.0507269	
YTHDC1		1.0507157	
PTGR1		1.0505469	
POLR2F		1.0503142	
KIR2DL4		1.0495192	
LOC112268354		1.0495192	
SLC39A1		1.0493231	
CSF3R		1.0490195	
ZFP36		1.0489995	
LINC01004		1.0488204	
CPNE2		1.0484571	
APOA2		1.0482221	
GLTP		1.048186	
TRAF3IP1		1.0481424	
SMC1A		1.0477743	
MGA		1.0477405	
C12orf73		1.0473623	
SDHA		1.046752	
ASB9P1		1.0466424	
CDCA4		1.045885	
LTC4S		1.0449045	
SNORA1B		1.0448672	
MTF1		1.0442377	
MIR5586		1.0437158	
GCNT1		1.0435773	
LOC102723566		1.0431594	
LRWD1		1.043003	
ADGRD1-AS1		1.0429392	
CFHR1		1.042576	
TRADD		1.0425144	
IER5		1.0423459	
RIC8A		1.0418038	
LPCAT4		1.0416937	
ASGR1		1.0413501	
SNORA36A		1.0407226	
DPYSL2		1.0406234	
VTN		1.0405414	
ARID3B		1.0402485	
SNF8		1.0401838	
SAP30L		1.0400088	
VGLL4		1.039909	
TRIO		1.0393265	
ADAM20P1		1.0391537	
LINC01547		1.0386035	
RYR3		1.0383028	
MIR1296		1.0382541	
NDUFS7		1.0377159	
METTL14-DT		1.0375919	
LINC02224		1.0368148	
AEBP1		1.036696	
MIR6124		1.0364842	
WNT4		1.0362453	
PCBD1		1.0362437	
MFSD12		1.0362097	
SQOR		1.035949	
LOC613206		1.0358185	
SLC26A6		1.0353202	
ABCD1		1.0346707	
R3HCC1		1.0341278	
CALHM2		1.0326812	
PGPEP1		1.03266	
POU5F1		1.0324842	
MIR4751		1.0320811	
EIF3L		1.0320612	
HNRNPL		1.0319539	
RABGEF1		1.0318216	
ADAM21P1		1.0311441	
NFE2L1		1.0310948	
ITGAD		1.0309324	
SEC23B		1.030181	
ZG16B		1.0301731	
NCAM1-AS1		1.0299307	
ARGFXP2		1.0298303	
THADA		1.029615	
SGSM2		1.0292435	
HNRNPUL1		1.0291171	
GLYR1		1.0283849	
SNORD139		1.0281616	
PADI4		1.0278468	
ZNF713		1.0276814	
CBL		1.0275705	
KLHL11		1.0274364	
CTXN2		1.0271426	
PTAFR		1.0270416	
MIR4265		1.0264287	
RFC2		1.0259126	
RAD52		1.0246105	
COX14		1.0243943	
RBAK-RBAKDN		1.0243413	
NWD1		1.0240569	
FMO1		1.0239857	
RHPN2		1.0237428	
CHMP2A		1.0227329	
PTPRK		1.0220083	
SMARCA2		1.0215907	
BAG5		1.0202348	
ZNF57		1.0197334	
UQCRFS1		1.0193532	
LOC100507346		1.0192376	
RELT		1.018959	
LOC101927972		1.0188994	
UBXN1		1.01879	
INAFM1		1.0180805	
ZBTB12		1.0172967	
TAF6		1.017124	
USP17L13		1.0170673	
LAG3		1.0169992	
MCF2		1.0162178	
LOC101928021		1.0161141	
KRTAP5-1		1.0161111	
ITGB2		1.0157748	
C22orf23		1.015615	
TOMM34		1.015564	
PECR		1.0154704	
FLI1		1.0152375	
CHODL		1.0152208	
AGPAT2		1.0151753	
FLII		1.015045	
CHI3L1		1.0145197	
EIF4A2		1.0140395	
MROH6		1.013963	
BFAR		1.0131216	
RAPGEF4-AS1		1.0122367	
OR5C1		1.0116595	
PDXP		1.0116035	
CDK14		1.0112568	
MIR4298		1.0109682	
PLCG2		1.0109203	
KLHL20		1.0108656	
IL15RA		1.0103036	
ZNF875		1.0099447	
LOC105372397		1.0097479	
VPS35		1.0090327	
GBAT2		1.0089668	
ACVR1B		1.008653	
EHBP1L1		1.0084708	
IQCH		1.0083021	
ACVRL1		1.0082769	
VPS52		1.0080036	
MIR6885		1.0079206	
APBB1		1.0076691	
TNFRSF14		1.0073427	
LEXM		1.0072992	
DOCK9-AS1		1.0072842	
TMEM143		1.0068276	
SMAP2		1.0063952	
KHDC4		1.006391	
SENCR		1.005101	
CHKB-CPT1B		1.0047892	
TOLLIP		1.0046244	
PPP1R3F		1.0040579	
HIPK4		1.0036756	
MZF1-AS1		1.0035292	
ABL1		1.0032866	
NCF4		1.0031098	
LINC01535		1.0024674	
ZNF594		1.0023493	
ANKFY1		1.0016757	
PSMA7		1.0015372	
UBE3C		1.0011489	
FAM21EP		1.0010245	
POLR2J		1.0005668	
MOCS2		1.0004095	
SNPH		1.0002123	
STX10		1.0000498	
ECE1		0.9993392	
CCL4		0.99923176	
STYK1		0.99854165	
NDUFA13		0.99762726	
WDR54		0.99712205	
RBM12B-AS1		0.9968092	
ZNF445		0.9967261	
LOC101928731		0.99667895	
MIR17HG		0.9955077	
UBOX5-AS1		0.9953356	
TRIM8		0.9951826	
ACAP3		0.99493986	
H2BC20P		0.9946286	
C16orf70		0.9944691	
TACO1		0.99440175	
LOC100289495		0.9942946	
TMEM160		0.9939765	
LOC729930		0.99380827	
PDCD6IPP2		0.9937442	
PMP2		0.99370307	
HDAC10		0.9936798	
GEMIN4		0.9929213	
BCL10		0.992621	
MCF2L-AS1		0.9924758	
SPDYE8		0.99223447	
OPN3		0.9916933	
RNF34		0.99155116	
NDUFAF4		0.990929	
SGCB		0.99092174	
TRMT12		0.98981875	
MIR4257		0.9897303	
CAMK2G		0.98945355	
ALPK3		0.9889332	
TCN2		0.98783517	
GPT2		0.98718613	
FBXO24		0.9871044	
TRAPPC12		0.9870498	
SPDYE17		0.98660886	
LPCAT1		0.98617095	
ABHD3		0.9861556	
IPW		0.9860537	
PLXND1		0.98599005	
PHYKPL		0.98518825	
TMEM19		0.98478824	
LINC00598		0.9845475	
RING1		0.98434937	
AHI1		0.9835841	
FCAR		0.9827807	
NME3		0.9818964	
MICB		0.9818153	
MIR6746		0.98171735	
FAM136A		0.9812009	
NPFF		0.9808786	
RPS28		0.9808008	
CRISPLD2		0.98076445	
BIRC3		0.98065406	
ALDH7A1		0.9804417	
TUBGCP6		0.9802804	
MAP4K4		0.9802554	
MOCS3		0.9799541	
RPL41		0.97971416	
FAM98C		0.9795455	
MTLN		0.97928584	
SEPTIN1		0.9791415	
LOC105369199		0.97912633	
LOC728743		0.9791066	
FEM1A		0.97846556	
DPH7		0.9782284	
MIR5692B		0.97727275	
GABPB1-AS1		0.9772394	
CCDC18-AS1		0.9768964	
ACSL5		0.97639453	
ZNF821		0.97622323	
HPD		0.9749631	
NDUFB11		0.9746391	
MIR6817		0.973103	
RAPGEFL1		0.9724388	
EBI3		0.97144353	
LGALS12		0.97084767	
ASL		0.9708296	
LSM11		0.9707358	
MIR6854		0.9706195	
MIR4642		0.97020864	
KDF1		0.9701348	
WDR6		0.9701039	
UFC1		0.96923554	
SOX8		0.9688235	
ZNF175		0.96858746	
SLC46A1		0.9681599	
TULP1		0.96771246	
SHISA5		0.96770644	
LRIG2-DT		0.9669697	
MIR6075		0.9664749	
LINC00906		0.9664612	
PARP15		0.9658925	
ARAP1		0.9647977	
CD1A		0.9643566	
SUSD3		0.96376336	
LOC101927539		0.96367705	
IL5RA		0.96367294	
FRS2		0.96323353	
RIC3		0.96219856	
SPATC1		0.96190464	
EXO5		0.9618906	
LOC100287896		0.96144575	
SLC26A11		0.9613203	
MIR6826		0.9611751	
RANBP3		0.9610314	
SNORD140		0.96036625	
ZBTB7B		0.9602047	
SFI1		0.96010035	
LOC101927151		0.95990413	
SGMS2		0.9598276	
RN7SL2		0.95946646	
ACYP2		0.95895875	
RPN1		0.9589028	
MMP9		0.95886797	
PEX14		0.95793515	
ADAMTSL4-AS1		0.9577493	
TANGO6		0.95762277	
SRD5A3-AS1		0.95744365	
MIR4718		0.9568266	
METTL2B		0.95674443	
MPDU1		0.9567416	
SLIT1-AS1		0.9562859	
CROCC		0.9556073	
SLC12A9-AS1		0.9548967	
ME3		0.9547933	
DNAJB9		0.95408773	
FAM20C		0.9536175	
THOC5		0.95274943	
LINC00431		0.952465	
HPS1		0.95217186	
VASP		0.95208406	
MAD2L1BP		0.95207864	
RPUSD2		0.9516532	
SPRYD3		0.95153576	
LINC01030		0.9512463	
DYSF		0.95111006	
RIMBP3		0.9507535	
IQCF2		0.95058304	
KCTD5		0.9505152	
ZNF318		0.95043236	
HS3ST5		0.9497866	
ATP5PO		0.94970655	
FLJ37453		0.9496779	
LOC100128059		0.94953984	
GNB2		0.9492326	
KTN1		0.94919896	
TNIP1		0.9490883	
HSD17B10		0.94893056	
TAGAP		0.9488696	
WDR61		0.94838685	
ZNF839		0.9479257	
LERFS		0.9478107	
SLC13A3		0.9476344	
MIR5192		0.9474938	
PPIAL4A		0.9466686	
H2BS1		0.946383	
APBA2		0.94555956	
SLC49A3		0.94544137	
YTHDF1		0.94519943	
LINC01729		0.9448242	
ADGRB3		0.94472224	
CWC15		0.9442833	
CAPSL		0.9442338	
FMNL3		0.9440992	
USP24		0.9439086	
LOC105378663		0.9437727	
MXD1		0.9435756	
SNORD12B		0.94357	
LOC441081		0.9432955	
E4F1		0.94318134	
BTN1A1		0.94306856	
MIR10396B		0.94305944	
IFITM1		0.94297385	
GOPC		0.94257474	
ZNF71		0.94206923	
PNPLA1		0.94182473	
CAMK2N1		0.94157803	
EWSR1		0.9411125	
TMPO-AS1		0.94107443	
CRTC2		0.9403926	
GGNBP2		0.9403334	
SPATA33		0.9400841	
MRPS10		0.93986297	
DTX4		0.93947387	
H1-4		0.9394213	
C1orf43		0.93922585	
EP400P1		0.9389338	
ACTG1P20		0.9385408	
NPIPA7		0.93790144	
CD200R1L		0.9376847	
FST		0.9375029	
NFATC1		0.93732923	
ZDHHC7		0.9366252	
CCDC61		0.93656665	
LOC339059		0.9365475	
CD209		0.93619514	
MIR10396A		0.9356878	
WDR81		0.9349482	
LOC102724624		0.93482083	
C17orf49		0.9348083	
FIGNL2		0.934608	
CHI3L2		0.934346	
GRSF1		0.934312	
BANF1		0.9341084	
RORB		0.9337146	
CRIP3		0.9336729	
ZNF264		0.93332785	
LAMTOR1		0.93325746	
NUDT16P1		0.9325704	
ARSD-AS1		0.9324258	
GNPTG		0.9319407	
CCN6		0.9317513	
TEN1		0.93152404	
TOM1		0.93106186	
CLECL1		0.93092006	
GPBAR1		0.93056643	
C11orf80		0.93043065	
MRPL20		0.9299725	
ZSCAN22		0.9298629	
SPATA20		0.929733	
SH3D21		0.92932296	
AP2M1		0.9288831	
LOC644285		0.9288609	
PIK3CD-AS1		0.9286884	
S100A3		0.9285115	
SNX22		0.92835855	
SLC6A9		0.9283138	
ARGLU1		0.928132	
TLN1		0.92732036	
CNGA4		0.9271126	
GK		0.9268239	
HEMK1		0.9261002	
ABCC6P1		0.9255063	
CKLF-CMTM1		0.9254312	
FAM151B		0.92530334	
CPED1		0.9249826	
PGLS		0.9248881	
CTBP1-AS		0.9244721	
PES1		0.92426586	
PRR25		0.9239694	
SERPINH1		0.92384785	
SFRP5		0.92384464	
MTX1		0.92377007	
VIPR1		0.9234679	
LINC02362		0.92318666	
ZNF205		0.92234755	
PIN1		0.92202604	
RCC2		0.92190766	
LOC728554		0.92163783	
COL5A3		0.92155075	
TYW3		0.92140895	
ELOVL3		0.9207372	
HSF4		0.9203851	
BRD2		0.9203017	
FOXP3		0.92027354	
DOCK10		0.92024964	
ZPBP2		0.9202124	
RAB11FIP1		0.9201029	
RAE1		0.9196856	
ZC3HC1		0.9186682	
LOC283856		0.9184115	
C2CD3		0.9181857	
HMG20A		0.91761094	
LIPJ		0.91734004	
EVA1B		0.91730833	
MIR7150		0.9166548	
LOXHD1		0.9163845	
NPIPB13		0.9158878	
SNORA6		0.9155386	
GARNL3		0.91548455	
SH3GL1P2		0.91532373	
ATP6V0B		0.9147669	
CERS6		0.9147117	
HDAC4-AS1		0.91470516	
IFITM3		0.91450304	
TBCCD1		0.91434336	
ATRN		0.9140515	
NAPRT		0.91276693	
CEACAM18		0.91264385	
LAT		0.91205835	
AGRP		0.9117289	
MIR6754		0.9112829	
ATP5IF1		0.9111916	
SNORD54		0.9103438	
CHRAC1		0.91021955	
MSRB2		0.9096816	
PIFO		0.90955824	
EXTL2		0.909044	
VAMP2		0.9090063	
LOC105369747		0.90832317	
ST3GAL4		0.908208	
PXK		0.9080485	
LOC100128361		0.90786904	
MIR181B1		0.9077976	
DNAJC19		0.90744394	
PDE1B		0.9073089	
BORCS8-MEF2B		0.9069789	
MVD		0.90692747	
MIR4753		0.90655464	
BCL2A1		0.9065413	
LINC00654		0.90637434	
GOLPH3L		0.9061305	
ZNF852		0.90610856	
OXCT1		0.90599215	
ACO2		0.90598506	
BBX		0.9058562	
IDH3B		0.905803	
CHAD		0.9053257	
MIR4761		0.90495753	
IMPDH1		0.90448844	
CDK5RAP3		0.9044667	
C8orf33		0.90422666	
TMEM185B		0.90408516	
C2CD2		0.90362585	
BCAR3-AS1		0.9033908	
C17orf77		0.9031843	
FAM74A4		0.90313745	
SH3KBP1		0.9030531	
SPDYE11		0.90270483	
LINC01918		0.90256953	
HLA-L		0.90252036	
ZNF516		0.90243286	
LOC100507551		0.90225303	
SGPL1		0.9021675	
EGLN2		0.9019463	
KCNAB3		0.9012495	
PSMC1		0.9011655	
HHATL-AS1		0.9010685	
BHLHA15		0.9009608	
SNORD116-1		0.900809	
GADD45G		0.90074545	
TRMT1		0.9007247	
YPEL1		0.9001404	
NSG1		0.9000894	
RPL22		0.8999555	
LOC653712		0.8998597	
H2AC17		0.89963233	
NLRP1		0.89955807	
GCSHP3		0.8993425	
RASSF6		0.8992103	
TOR1AIP2		0.899144	
FKBP1A-SDCBP2		0.8988464	
CHST12		0.898314	
SARNP		0.898296	
GPATCH3		0.89783865	
LOC100132078		0.8973069	
SGCG		0.8970894	
SDF2L1		0.8967242	
FOXN3		0.89669895	
CMTR2		0.8965891	
SLC20A1		0.89613414	
PDZD7		0.8958149	
FAM157A		0.8955209	
LOC651337		0.89524084	
SNORA5B		0.89487463	
IL1B		0.89428794	
PRDM1		0.8942783	
AGPAT5		0.8942309	
ATP5F1B		0.894193	
LIN52		0.8936783	
LINC01554		0.89351875	
ZNHIT1		0.89296144	
EEF2KMT		0.8927923	
STAP1		0.89257437	
DGCR8		0.89252216	
KCTD4		0.8920768	
TACR2		0.89068156	
PPEF1		0.8905341	
MIR3690		0.8904545	
C15orf40		0.8900494	
SNORD37		0.88957095	
ZNF34		0.8892279	
TSEN54		0.8892066	
MIR6822		0.8891478	
MIR320C1		0.8885148	
TAC4		0.8884701	
RPL7L1		0.8883717	
SNORD69		0.88818115	
LINC02065		0.8881018	
ADGRA2		0.88802624	
LRFN3		0.88801855	
AMBN		0.88768023	
C16orf89		0.8876221	
MOSPD3		0.8875159	
DUSP5		0.8872007	
TMEM252		0.8868815	
RPS16		0.88684535	
BCKDK		0.8866565	
FAM166A		0.88630456	
MIR5090		0.88577557	
ANKRD40		0.88541675	
PLPBP		0.8853187	
ZDHHC23		0.88505614	
AUTS2		0.8848777	
SNORA37		0.8846648	
AAR2		0.8846257	
KLHL22		0.88407564	
SMPDL3B		0.88380915	
LEP		0.8837424	
OR2H2		0.88350946	
LRRC57		0.88339746	
YARS2		0.88298213	
S100A10		0.88269275	
MSS51		0.882431	
MIR548S		0.88210166	
TBC1D20		0.8818169	
KCNH7		0.881443	
BOD1		0.8813239	
ASB1		0.8808227	
LOC100192426		0.8807676	
GUCA1A		0.88070637	
ABCC1		0.88040775	
FAM47E-STBD1		0.88030094	
IL12A		0.8800179	
POLRMT		0.87963617	
DRG2		0.8795514	
PCYT1A		0.8793834	
LOC105371899		0.8785281	
ADAR		0.8781546	
SMARCB1		0.8775259	
FKBP1A		0.87746817	
CSDC2		0.8774178	
MED30		0.8767112	
DOLK		0.87664294	
DOCK9		0.876499	
OR13A1		0.87598443	
LOC101929718		0.87545884	
LOXL2		0.8748984	
TXNDC11		0.8747414	
PSMD2		0.87415797	
FARS2		0.87405777	
OR1F2P		0.8738058	
NFATC3		0.8737893	
NR1H2		0.8735861	
WDR33		0.8734603	
ABHD17C		0.87329733	
ADGRG4		0.8730031	
MRPL24		0.87269443	
CCZ1P-OR7E38P		0.87204915	
RHPN1-AS1		0.8719046	
CNIH4		0.8716964	
GRK6		0.871682	
TATDN1		0.8713007	
CFAP298-TCP10L		0.87112993	
LINC00400		0.8710995	
CNTF		0.8706739	
QTRT1		0.86923444	
SNORD7		0.86875856	
TRG-AS1		0.8687066	
GID8		0.8686412	
ZNF337		0.8683299	
USP50		0.86800337	
PIP4K2C		0.86761487	
MTA1		0.86690915	
FAM243A		0.866783	
FAM243B		0.866783	
CBR1		0.86651385	
LAMP1		0.86646134	
RRP9		0.8664147	
TP53		0.86632395	
GTPBP1		0.86580706	
PUM2		0.86571455	
CACNG1		0.86560804	
F11R		0.8655272	
USP17L20		0.8650043	
RIBC1		0.8642055	
BCCIP		0.86392933	
MT1IP		0.8638614	
ZNF467		0.86353457	
LYL1		0.86331207	
BMP8B		0.8631898	
CDC37L1-DT		0.86311555	
NUTM2G		0.8630347	
YIF1A		0.8624718	
ARL6IP4		0.86229825	
SLC28A1		0.86216843	
TIMM10		0.8613218	
MIR6782		0.8608419	
FIRRE		0.86076427	
RPS6KA1		0.86016136	
BRF1		0.86010665	
MSTO1		0.85991925	
LOC79999		0.85990953	
LOC388436		0.85990953	
LINC01565		0.859834	
MIR146B		0.85978526	
ZNF585A		0.85923266	
GBA2		0.8591806	
DDX59-AS1		0.8573418	
DEFB108B		0.8568608	
SEM1		0.85683393	
MESD		0.85679734	
TRIM68		0.85663784	
PPM1F-AS1		0.8560938	
SFSWAP		0.8553399	
PPIE		0.8551412	
CYP2U1		0.85470873	
MS4A6A		0.854658	
ROR1		0.85444546	
KDM7A-DT		0.8543747	
SLC35G5		0.85385644	
DVL1		0.8537483	
ZFP3		0.8529938	
MIR10399		0.85281104	
SCARNA26B		0.85271645	
PLCXD2-AS1		0.8527101	
PELP1		0.8525327	
ZNF707		0.8522715	
HVCN1		0.85209507	
ATP6V1B2		0.85179454	
LINC00921		0.85118586	
CENPM		0.85039586	
TSSC4		0.85031307	
SAFB2		0.8499133	
