NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_RESPONSE_TO_STEROID_HORMONE	GOBP_RESPONSE_TO_STEROID_HORMONE		323	0.3320718	1.3902422	0.0037453184	0.2083509	1.0	2643	tags=15%, list=10%, signal=17%	
GOBP_CIRCADIAN_SLEEP_WAKE_CYCLE_SLEEP	GOBP_CIRCADIAN_SLEEP_WAKE_CYCLE_SLEEP		18	0.5409925	1.3896376	0.11004785	0.20875454	1.0	2118	tags=28%, list=8%, signal=30%	
GOBP_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	GOBP_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE		27	0.4929215	1.3895502	0.055155877	0.20845024	1.0	3137	tags=26%, list=12%, signal=29%	
GOBP_NIK_NF_KAPPAB_SIGNALING	GOBP_NIK_NF_KAPPAB_SIGNALING		139	0.36572346	1.3885232	0.012084592	0.20929359	1.0	3993	tags=27%, list=15%, signal=32%	
GOBP_RNA_DESTABILIZATION	GOBP_RNA_DESTABILIZATION		123	0.3704849	1.388335	0.020710059	0.20916085	1.0	6095	tags=35%, list=23%, signal=45%	
GOBP_HISTONE_H3_K4_TRIMETHYLATION	GOBP_HISTONE_H3_K4_TRIMETHYLATION		18	0.5422081	1.3877443	0.0921659	0.20954221	1.0	3145	tags=44%, list=12%, signal=50%	
GOBP_RESPONSE_TO_DSRNA	GOBP_RESPONSE_TO_DSRNA		52	0.43399656	1.3875027	0.06356968	0.20941867	1.0	2338	tags=21%, list=9%, signal=23%	
GOBP_NEGATIVE_REGULATION_OF_VIRAL_LIFE_CYCLE	GOBP_NEGATIVE_REGULATION_OF_VIRAL_LIFE_CYCLE		26	0.4962017	1.3874475	0.058558557	0.20912115	1.0	6249	tags=50%, list=23%, signal=65%	
GOBP_S_ADENOSYLMETHIONINE_METABOLIC_PROCESS	GOBP_S_ADENOSYLMETHIONINE_METABOLIC_PROCESS		16	0.55049	1.3871027	0.10161663	0.20915511	1.0	2579	tags=25%, list=10%, signal=28%	
GOBP_REGULATION_OF_CENTRIOLE_REPLICATION	GOBP_REGULATION_OF_CENTRIOLE_REPLICATION		23	0.5058829	1.3870931	0.07042254	0.20877467	1.0	221	tags=13%, list=1%, signal=13%	
GOBP_TRANSCRIPTION_BY_RNA_POLYMERASE_I	GOBP_TRANSCRIPTION_BY_RNA_POLYMERASE_I		60	0.42295456	1.3863534	0.028277636	0.20929237	1.0	2509	tags=22%, list=9%, signal=24%	
GOBP_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS	GOBP_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS		117	0.37734258	1.3862103	0.02601156	0.20907076	1.0	4299	tags=30%, list=16%, signal=36%	
GOBP_RESPONSE_TO_ZINC_ION	GOBP_RESPONSE_TO_ZINC_ION		45	0.44123998	1.3856434	0.049479168	0.20939285	1.0	2393	tags=20%, list=9%, signal=22%	
GOBP_NEGATIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS		425	0.32563433	1.3853105	0.0	0.20946707	1.0	3374	tags=20%, list=13%, signal=23%	
GOBP_POSITIVE_REGULATION_OF_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY	GOBP_POSITIVE_REGULATION_OF_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY		21	0.5118162	1.3845074	0.08421053	0.21009493	1.0	4697	tags=48%, list=18%, signal=58%	
GOBP_DNA_METHYLATION	GOBP_DNA_METHYLATION		68	0.39960343	1.3841422	0.042440318	0.21014415	1.0	2682	tags=24%, list=10%, signal=26%	
GOBP_CELL_GROWTH	GOBP_CELL_GROWTH		478	0.31979862	1.3841385	0.0	0.20976265	1.0	3941	tags=22%, list=15%, signal=25%	
GOBP_VIRAL_GENOME_REPLICATION	GOBP_VIRAL_GENOME_REPLICATION		126	0.36988366	1.3840446	0.008720931	0.20949861	1.0	4464	tags=28%, list=17%, signal=33%	
GOBP_REGULATION_OF_CELL_GROWTH	GOBP_REGULATION_OF_CELL_GROWTH		405	0.322498	1.3840305	0.0	0.20913306	1.0	3941	tags=22%, list=15%, signal=26%	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION	GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION		456	0.32348877	1.3836921	0.0	0.20915613	1.0	3459	tags=21%, list=13%, signal=24%	
GOBP_REGULATION_OF_T_CELL_APOPTOTIC_PROCESS	GOBP_REGULATION_OF_T_CELL_APOPTOTIC_PROCESS		38	0.44720164	1.3829863	0.06295399	0.20971358	1.0	3571	tags=34%, list=13%, signal=39%	
GOBP_INTERFERON_ALPHA_PRODUCTION	GOBP_INTERFERON_ALPHA_PRODUCTION		28	0.48663673	1.3826373	0.066508316	0.20978534	1.0	3450	tags=36%, list=13%, signal=41%	
GOBP_NEGATIVE_REGULATION_OF_PROGRAMMED_NECROTIC_CELL_DEATH	GOBP_NEGATIVE_REGULATION_OF_PROGRAMMED_NECROTIC_CELL_DEATH		21	0.52210325	1.3825309	0.08809524	0.2095572	1.0	5380	tags=48%, list=20%, signal=60%	
GOBP_INFLAMMASOME_COMPLEX_ASSEMBLY	GOBP_INFLAMMASOME_COMPLEX_ASSEMBLY		37	0.45670533	1.3818213	0.0741688	0.21010178	1.0	5491	tags=57%, list=21%, signal=71%	
GOBP_CYTOKINE_MEDIATED_SIGNALING_PATHWAY	GOBP_CYTOKINE_MEDIATED_SIGNALING_PATHWAY		471	0.3203107	1.3803844	0.0	0.21157838	1.0	4400	tags=24%, list=17%, signal=28%	
GOBP_RNA_SURVEILLANCE	GOBP_RNA_SURVEILLANCE		16	0.53424543	1.3784039	0.11556604	0.21364595	1.0	1628	tags=25%, list=6%, signal=27%	
GOBP_ACUTE_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS	GOBP_ACUTE_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS		25	0.49095917	1.3780859	0.08294931	0.21365568	1.0	5994	tags=64%, list=23%, signal=83%	
GOBP_NUCLEOTIDE_SALVAGE	GOBP_NUCLEOTIDE_SALVAGE		18	0.532001	1.377588	0.10098522	0.21396221	1.0	2170	tags=22%, list=8%, signal=24%	
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE	GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE		261	0.33450004	1.3767171	0.0	0.21470518	1.0	4333	tags=26%, list=16%, signal=30%	
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_10_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_10_PRODUCTION		41	0.44783664	1.3767154	0.07317073	0.21431772	1.0	3900	tags=39%, list=15%, signal=46%	
GOBP_LATE_ENDOSOME_TO_VACUOLE_TRANSPORT	GOBP_LATE_ENDOSOME_TO_VACUOLE_TRANSPORT		36	0.4646132	1.3757586	0.064432986	0.21516177	1.0	1172	tags=14%, list=4%, signal=15%	
GOBP_POSITIVE_REGULATION_OF_MYOBLAST_DIFFERENTIATION	GOBP_POSITIVE_REGULATION_OF_MYOBLAST_DIFFERENTIATION		43	0.4340481	1.3751943	0.05412371	0.21556018	1.0	4360	tags=28%, list=16%, signal=33%	
GOBP_RRNA_TRANSCRIPTION	GOBP_RRNA_TRANSCRIPTION		36	0.45206758	1.3748336	0.060606062	0.21564011	1.0	4762	tags=39%, list=18%, signal=47%	
GOBP_MIRNA_PROCESSING	GOBP_MIRNA_PROCESSING		46	0.4354419	1.3748289	0.057291668	0.21525829	1.0	4402	tags=33%, list=17%, signal=39%	
GOBP_NUCLEAR_BODY_ORGANIZATION	GOBP_NUCLEAR_BODY_ORGANIZATION		16	0.5630849	1.3743633	0.115720525	0.21552224	1.0	6032	tags=44%, list=23%, signal=57%	
GOBP_REGULATION_OF_HISTONE_METHYLATION	GOBP_REGULATION_OF_HISTONE_METHYLATION		55	0.42551875	1.373954	0.04221636	0.21565552	1.0	3053	tags=25%, list=11%, signal=29%	
GOBP_REGULATION_OF_NEURON_PROJECTION_ARBORIZATION	GOBP_REGULATION_OF_NEURON_PROJECTION_ARBORIZATION		15	0.55560935	1.3725116	0.11004785	0.21722335	1.0	5941	tags=60%, list=22%, signal=77%	
GOBP_NCRNA_CATABOLIC_PROCESS	GOBP_NCRNA_CATABOLIC_PROCESS		49	0.42562237	1.3710533	0.046153847	0.21876873	1.0	2223	tags=24%, list=8%, signal=27%	
GOBP_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY	GOBP_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY		371	0.3218862	1.3687518	0.0	0.22152121	1.0	3094	tags=19%, list=12%, signal=21%	
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS	GOBP_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS		42	0.44087642	1.3671033	0.0625	0.22331393	1.0	2177	tags=24%, list=8%, signal=26%	
GOBP_REGULATION_OF_CELL_CELL_ADHESION	GOBP_REGULATION_OF_CELL_CELL_ADHESION		481	0.31804898	1.3669711	0.0	0.22310062	1.0	3960	tags=25%, list=15%, signal=29%	
GOBP_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS	GOBP_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS		302	0.32513016	1.3667027	0.0	0.22310649	1.0	3603	tags=27%, list=14%, signal=31%	
GOBP_SNRNA_METABOLIC_PROCESS	GOBP_SNRNA_METABOLIC_PROCESS		57	0.41136995	1.3664925	0.056756757	0.22296047	1.0	5083	tags=39%, list=19%, signal=48%	
GOBP_RESPONSE_TO_OSMOTIC_STRESS	GOBP_RESPONSE_TO_OSMOTIC_STRESS		84	0.38554156	1.3659719	0.037333332	0.22329396	1.0	1794	tags=17%, list=7%, signal=18%	
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_12_PRODUCTION	GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_12_PRODUCTION		19	0.530944	1.3652592	0.09462915	0.223847	1.0	2835	tags=37%, list=11%, signal=41%	
GOBP_CELLULAR_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN	GOBP_CELLULAR_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN		229	0.33726522	1.3651912	0.003322259	0.22354363	1.0	5175	tags=35%, list=19%, signal=44%	
GOBP_NEGATIVE_REGULATION_OF_DEPHOSPHORYLATION	GOBP_NEGATIVE_REGULATION_OF_DEPHOSPHORYLATION		46	0.43127453	1.3645175	0.07012987	0.22404115	1.0	1877	tags=20%, list=7%, signal=21%	
GOBP_INFLAMMATORY_RESPONSE_TO_WOUNDING	GOBP_INFLAMMATORY_RESPONSE_TO_WOUNDING		18	0.5412676	1.3639268	0.12470024	0.2245023	1.0	3719	tags=39%, list=14%, signal=45%	
GOBP_POSITIVE_REGULATION_OF_MRNA_METABOLIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_MRNA_METABOLIC_PROCESS		158	0.35394073	1.3635435	0.0149700595	0.22464226	1.0	6095	tags=34%, list=23%, signal=44%	
GOBP_PRIMARY_MIRNA_PROCESSING	GOBP_PRIMARY_MIRNA_PROCESSING		17	0.53976065	1.3634028	0.0879397	0.22446941	1.0	2916	tags=29%, list=11%, signal=33%	
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION	GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION		302	0.32679734	1.3633418	0.0	0.2241613	1.0	4525	tags=26%, list=17%, signal=31%	
GOBP_METHYLATION	GOBP_METHYLATION		354	0.32555586	1.3633288	0.0068965517	0.2237891	1.0	4726	tags=29%, list=18%, signal=34%	
GOBP_POSITIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION	GOBP_POSITIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION		320	0.32903308	1.3630412	0.0038314175	0.2237817	1.0	3459	tags=21%, list=13%, signal=24%	
GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE	GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE		27	0.47838092	1.3628476	0.08352145	0.22360761	1.0	3510	tags=33%, list=13%, signal=38%	
GOBP_INTERLEUKIN_2_PRODUCTION	GOBP_INTERLEUKIN_2_PRODUCTION		62	0.40701547	1.3614786	0.041237112	0.2251471	1.0	4296	tags=35%, list=16%, signal=42%	
GOBP_NUCLEOSOME_ORGANIZATION	GOBP_NUCLEOSOME_ORGANIZATION		130	0.35932422	1.3614272	0.02	0.22481981	1.0	4645	tags=28%, list=17%, signal=33%	
GOBP_NEGATIVE_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	GOBP_NEGATIVE_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY		32	0.46075127	1.3613536	0.09223301	0.22453251	1.0	3353	tags=34%, list=13%, signal=39%	
GOBP_CYTOPLASMIC_SEQUESTERING_OF_TRANSCRIPTION_FACTOR	GOBP_CYTOPLASMIC_SEQUESTERING_OF_TRANSCRIPTION_FACTOR		15	0.5742718	1.3612951	0.11622276	0.22421727	1.0	2752	tags=40%, list=10%, signal=45%	
GOBP_T_HELPER_17_TYPE_IMMUNE_RESPONSE	GOBP_T_HELPER_17_TYPE_IMMUNE_RESPONSE		43	0.4357004	1.3594902	0.08208955	0.22632802	1.0	2947	tags=30%, list=11%, signal=34%	
GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_ASSEMBLY	GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_ASSEMBLY		16	0.5457045	1.3588642	0.12351544	0.22676897	1.0	2558	tags=31%, list=10%, signal=35%	
GOBP_POST_ANAL_TAIL_MORPHOGENESIS	GOBP_POST_ANAL_TAIL_MORPHOGENESIS		16	0.5534342	1.3584871	0.118303575	0.22691453	1.0	2088	tags=38%, list=8%, signal=41%	
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS	GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS		146	0.35211393	1.3577377	0.015197569	0.2275943	1.0	1714	tags=15%, list=6%, signal=16%	
GOBP_REGULATORY_T_CELL_DIFFERENTIATION	GOBP_REGULATORY_T_CELL_DIFFERENTIATION		39	0.44572794	1.3575164	0.08483291	0.22747956	1.0	5881	tags=44%, list=22%, signal=56%	
GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT	GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT		86	0.3871725	1.3573058	0.046511628	0.22737847	1.0	6424	tags=44%, list=24%, signal=58%	
GOBP_ENERGY_RESERVE_METABOLIC_PROCESS	GOBP_ENERGY_RESERVE_METABOLIC_PROCESS		84	0.3826549	1.3565593	0.034574468	0.22799337	1.0	5200	tags=30%, list=20%, signal=37%	
GOBP_REGULATION_OF_MYOBLAST_DIFFERENTIATION	GOBP_REGULATION_OF_MYOBLAST_DIFFERENTIATION		70	0.39350012	1.3556372	0.05730659	0.22880965	1.0	4024	tags=27%, list=15%, signal=32%	
GOBP_POSITIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_CELL_DEATH	GOBP_POSITIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_CELL_DEATH		20	0.5136765	1.3556361	0.11594203	0.22842053	1.0	4841	tags=40%, list=18%, signal=49%	
GOBP_CHEMOKINE_PRODUCTION	GOBP_CHEMOKINE_PRODUCTION		96	0.37374187	1.3549936	0.038356163	0.22894387	1.0	3549	tags=30%, list=13%, signal=35%	
GOBP_POSITIVE_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS		33	0.45092806	1.3546414	0.089330025	0.22904941	1.0	5140	tags=45%, list=19%, signal=56%	
GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION	GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION		466	0.31590313	1.3538477	0.0	0.22963947	1.0	4047	tags=27%, list=15%, signal=32%	
GOBP_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	GOBP_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS		253	0.3307154	1.3532393	0.007662835	0.23011021	1.0	4400	tags=26%, list=17%, signal=31%	
GOBP_PHOTOPERIODISM	GOBP_PHOTOPERIODISM		29	0.46394408	1.3531734	0.09677419	0.2297888	1.0	5344	tags=41%, list=20%, signal=52%	
GOBP_GOLGI_TO_PLASMA_MEMBRANE_TRANSPORT	GOBP_GOLGI_TO_PLASMA_MEMBRANE_TRANSPORT		57	0.41697535	1.3530325	0.06887052	0.22961116	1.0	4242	tags=33%, list=16%, signal=40%	
GOBP_DEMETHYLATION	GOBP_DEMETHYLATION		71	0.39111114	1.3528835	0.055555556	0.22941326	1.0	3700	tags=24%, list=14%, signal=28%	
GOBP_REGULATION_OF_NUCLEOTIDE_BIOSYNTHETIC_PROCESS	GOBP_REGULATION_OF_NUCLEOTIDE_BIOSYNTHETIC_PROCESS		33	0.4475389	1.352687	0.07379135	0.22933285	1.0	1101	tags=15%, list=4%, signal=16%	
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE	GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE		102	0.36692953	1.3526088	0.042857144	0.22905353	1.0	2663	tags=21%, list=10%, signal=23%	
GOBP_NEGATIVE_REGULATION_OF_MRNA_PROCESSING	GOBP_NEGATIVE_REGULATION_OF_MRNA_PROCESSING		24	0.48472682	1.3517635	0.09948979	0.22983938	1.0	5662	tags=46%, list=21%, signal=58%	
GOBP_REGULATION_OF_AUTOPHAGY	GOBP_REGULATION_OF_AUTOPHAGY		345	0.32021186	1.351337	0.0038910506	0.23002806	1.0	2552	tags=18%, list=10%, signal=20%	
GOBP_LYMPHOCYTE_MIGRATION	GOBP_LYMPHOCYTE_MIGRATION		119	0.36581513	1.351307	0.02346041	0.22967464	1.0	3939	tags=26%, list=15%, signal=30%	
GOBP_NEGATIVE_REGULATION_OF_PHOSPHORYLATION	GOBP_NEGATIVE_REGULATION_OF_PHOSPHORYLATION		369	0.32061654	1.3497418	0.004	0.231391	1.0	3374	tags=20%, list=13%, signal=23%	
GOBP_CYTOPLASMIC_SEQUESTERING_OF_PROTEIN	GOBP_CYTOPLASMIC_SEQUESTERING_OF_PROTEIN		21	0.50224644	1.3487943	0.11302211	0.23240378	1.0	2752	tags=38%, list=10%, signal=42%	
GOBP_MYELOID_LEUKOCYTE_ACTIVATION	GOBP_MYELOID_LEUKOCYTE_ACTIVATION		235	0.3341607	1.348586	0.018656716	0.23235308	1.0	3900	tags=27%, list=15%, signal=32%	
GOBP_RNA_POLYMERASE_II_PREINITIATION_COMPLEX_ASSEMBLY	GOBP_RNA_POLYMERASE_II_PREINITIATION_COMPLEX_ASSEMBLY		56	0.40445778	1.3482708	0.065491185	0.23236321	1.0	4580	tags=30%, list=17%, signal=37%	
GOBP_RIBOSE_PHOSPHATE_METABOLIC_PROCESS	GOBP_RIBOSE_PHOSPHATE_METABOLIC_PROCESS		446	0.3180083	1.348099	0.0	0.23218606	1.0	4012	tags=22%, list=15%, signal=26%	
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE_BY_P53_CLASS_MEDIATOR	GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE_BY_P53_CLASS_MEDIATOR		44	0.42973232	1.3479904	0.069518715	0.23193401	1.0	3017	tags=25%, list=11%, signal=28%	
GOBP_MONOSACCHARIDE_CATABOLIC_PROCESS	GOBP_MONOSACCHARIDE_CATABOLIC_PROCESS		48	0.42720008	1.3475524	0.089058526	0.2321024	1.0	2155	tags=21%, list=8%, signal=23%	
GOBP_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS	GOBP_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS		33	0.46319535	1.3469877	0.105540894	0.23244447	1.0	2170	tags=27%, list=8%, signal=30%	
GOBP_FIBROBLAST_APOPTOTIC_PROCESS	GOBP_FIBROBLAST_APOPTOTIC_PROCESS		26	0.48207676	1.34567	0.10344828	0.23386583	1.0	5380	tags=42%, list=20%, signal=53%	
GOBP_MONOUBIQUITINATED_PROTEIN_DEUBIQUITINATION	GOBP_MONOUBIQUITINATED_PROTEIN_DEUBIQUITINATION		36	0.44801855	1.3455843	0.084134616	0.23358886	1.0	3877	tags=39%, list=15%, signal=45%	
GOBP_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	GOBP_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY		64	0.4009199	1.3452896	0.06629834	0.23359618	1.0	4699	tags=42%, list=18%, signal=51%	
GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE	GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE		397	0.3138583	1.3447279	0.012145749	0.23401736	1.0	5495	tags=36%, list=21%, signal=45%	
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION	GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION		163	0.34967473	1.3447118	0.016025642	0.23365533	1.0	4354	tags=31%, list=16%, signal=36%	
GOBP_NEGATIVE_REGULATION_OF_VIRAL_ENTRY_INTO_HOST_CELL	GOBP_NEGATIVE_REGULATION_OF_VIRAL_ENTRY_INTO_HOST_CELL		22	0.48997334	1.3438315	0.09876543	0.23445325	1.0	6045	tags=50%, list=23%, signal=65%	
GOBP_NEGATIVE_REGULATION_OF_RNA_SPLICING	GOBP_NEGATIVE_REGULATION_OF_RNA_SPLICING		27	0.46961975	1.34319	0.12878788	0.23492879	1.0	7036	tags=56%, list=26%, signal=75%	
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY		78	0.38192132	1.3423183	0.054263566	0.2358021	1.0	2554	tags=23%, list=10%, signal=25%	
GOBP_ENERGY_DERIVATION_BY_OXIDATION_OF_ORGANIC_COMPOUNDS	GOBP_ENERGY_DERIVATION_BY_OXIDATION_OF_ORGANIC_COMPOUNDS		309	0.32120758	1.3421918	0.0037313432	0.23556828	1.0	5406	tags=32%, list=20%, signal=40%	
GOBP_REGULATION_OF_PROTEIN_IMPORT_INTO_NUCLEUS	GOBP_REGULATION_OF_PROTEIN_IMPORT_INTO_NUCLEUS		57	0.39885816	1.3405937	0.077586204	0.23735373	1.0	3253	tags=26%, list=12%, signal=30%	
GOBP_NEGATIVE_REGULATION_OF_TISSUE_REMODELING	GOBP_NEGATIVE_REGULATION_OF_TISSUE_REMODELING		22	0.49141723	1.339524	0.108294934	0.23842444	1.0	1171	tags=18%, list=4%, signal=19%	
GOBP_REGULATION_OF_LEUKOCYTE_PROLIFERATION	GOBP_REGULATION_OF_LEUKOCYTE_PROLIFERATION		264	0.32425892	1.338277	0.0	0.23972976	1.0	3621	tags=27%, list=14%, signal=31%	
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE	GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE		60	0.39572707	1.3373364	0.06199461	0.24063538	1.0	4544	tags=33%, list=17%, signal=40%	
GOBP_MRNA_SPLICE_SITE_SELECTION	GOBP_MRNA_SPLICE_SITE_SELECTION		45	0.42350492	1.3355052	0.08465608	0.24290477	1.0	4567	tags=33%, list=17%, signal=40%	
GOBP_REGULATION_OF_CD8_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION	GOBP_REGULATION_OF_CD8_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION		20	0.5101223	1.3351955	0.11029412	0.24294469	1.0	4811	tags=45%, list=18%, signal=55%	
GOBP_POSITIVE_REGULATION_OF_NIK_NF_KAPPAB_SIGNALING	GOBP_POSITIVE_REGULATION_OF_NIK_NF_KAPPAB_SIGNALING		66	0.39565882	1.3334053	0.064896755	0.24518189	1.0	2709	tags=23%, list=10%, signal=25%	
GOBP_DNA_MODIFICATION	GOBP_DNA_MODIFICATION		117	0.3578431	1.3331486	0.021212121	0.24517487	1.0	3310	tags=23%, list=12%, signal=26%	
GOBP_CIRCADIAN_SLEEP_WAKE_CYCLE	GOBP_CIRCADIAN_SLEEP_WAKE_CYCLE		22	0.49795398	1.3330505	0.11238532	0.24489672	1.0	2118	tags=27%, list=8%, signal=30%	
GOBP_REGULATION_OF_LYMPHOCYTE_MIGRATION	GOBP_REGULATION_OF_LYMPHOCYTE_MIGRATION		67	0.3938332	1.3323078	0.05107527	0.24561657	1.0	3939	tags=34%, list=15%, signal=40%	
GOBP_NEGATIVE_REGULATION_OF_TRANSFERASE_ACTIVITY	GOBP_NEGATIVE_REGULATION_OF_TRANSFERASE_ACTIVITY		270	0.3260134	1.3321404	0.010067114	0.24546042	1.0	4501	tags=28%, list=17%, signal=33%	
GOBP_REGULATION_OF_MITOCHONDRION_ORGANIZATION	GOBP_REGULATION_OF_MITOCHONDRION_ORGANIZATION		149	0.34890327	1.3321124	0.015527951	0.24509865	1.0	2423	tags=17%, list=9%, signal=19%	
GOBP_RHYTHMIC_BEHAVIOR	GOBP_RHYTHMIC_BEHAVIOR		43	0.42103451	1.3320659	0.089330025	0.2447861	1.0	2118	tags=19%, list=8%, signal=20%	
GOBP_TRANSCRIPTION_INITIATION_AT_RNA_POLYMERASE_II_PROMOTER	GOBP_TRANSCRIPTION_INITIATION_AT_RNA_POLYMERASE_II_PROMOTER		99	0.3642762	1.3316673	0.032608695	0.24496208	1.0	4580	tags=26%, list=17%, signal=32%	
GOBP_DENDRITIC_CELL_DIFFERENTIATION	GOBP_DENDRITIC_CELL_DIFFERENTIATION		47	0.41448402	1.330099	0.085	0.2469003	1.0	3554	tags=26%, list=13%, signal=29%	
GOBP_POSITIVE_REGULATION_OF_HEMOPOIESIS	GOBP_POSITIVE_REGULATION_OF_HEMOPOIESIS		183	0.34060544	1.3298091	0.016025642	0.24693136	1.0	3598	tags=25%, list=14%, signal=28%	
GOBP_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS	GOBP_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS		343	0.31552005	1.3297385	0.00390625	0.2466251	1.0	3868	tags=24%, list=15%, signal=28%	
GOBP_PRE_MIRNA_PROCESSING	GOBP_PRE_MIRNA_PROCESSING		16	0.53204066	1.3296921	0.1185567	0.24628781	1.0	5418	tags=31%, list=20%, signal=39%	
