NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_CELLULAR_COMPONENT_MAINTENANCE	GOBP_CELLULAR_COMPONENT_MAINTENANCE		69	-0.41241932	-1.3024398	0.08791209	0.37473038	1.0	3595	tags=35%, list=14%, signal=40%	
GOBP_ACYLGLYCEROL_HOMEOSTASIS	GOBP_ACYLGLYCEROL_HOMEOSTASIS		38	-0.44899905	-1.3017906	0.10969793	0.3756004	1.0	8454	tags=50%, list=32%, signal=73%	
GOBP_CHROMOSOME_CONDENSATION	GOBP_CHROMOSOME_CONDENSATION		43	-0.4333727	-1.301775	0.103559874	0.3749785	1.0	1242	tags=19%, list=5%, signal=19%	
GOBP_ENDOCARDIAL_CUSHION_DEVELOPMENT	GOBP_ENDOCARDIAL_CUSHION_DEVELOPMENT		47	-0.43210524	-1.3016332	0.09615385	0.37470558	1.0	4241	tags=32%, list=16%, signal=38%	
GOBP_POSITIVE_CHEMOTAXIS	GOBP_POSITIVE_CHEMOTAXIS		63	-0.41795018	-1.3013957	0.072530866	0.37463623	1.0	3421	tags=25%, list=13%, signal=29%	
GOBP_RUFFLE_ASSEMBLY	GOBP_RUFFLE_ASSEMBLY		44	-0.4396141	-1.3013169	0.10204082	0.3741622	1.0	2285	tags=30%, list=9%, signal=32%	
GOBP_L_GLUTAMATE_IMPORT_ACROSS_PLASMA_MEMBRANE	GOBP_L_GLUTAMATE_IMPORT_ACROSS_PLASMA_MEMBRANE		16	-0.539399	-1.3011951	0.15025042	0.37380922	1.0	1804	tags=25%, list=7%, signal=27%	
GOBP_APOPTOTIC_CELL_CLEARANCE	GOBP_APOPTOTIC_CELL_CLEARANCE		46	-0.43455344	-1.3010886	0.09950249	0.3733611	1.0	3906	tags=30%, list=15%, signal=36%	
GOBP_DNA_STRAND_ELONGATION	GOBP_DNA_STRAND_ELONGATION		37	-0.45466232	-1.3010509	0.09836066	0.37278512	1.0	3343	tags=30%, list=13%, signal=34%	
GOBP_CELLULAR_RESPONSE_TO_ALCOHOL	GOBP_CELLULAR_RESPONSE_TO_ALCOHOL		96	-0.3858826	-1.3009775	0.062305298	0.3722727	1.0	4446	tags=24%, list=17%, signal=29%	
GOBP_POST_EMBRYONIC_DEVELOPMENT	GOBP_POST_EMBRYONIC_DEVELOPMENT		89	-0.3897568	-1.3001282	0.06748466	0.37370887	1.0	3466	tags=22%, list=13%, signal=26%	
GOBP_NEGATIVE_REGULATION_OF_TRANSCRIPTION_REGULATORY_REGION_DNA_BINDING	GOBP_NEGATIVE_REGULATION_OF_TRANSCRIPTION_REGULATORY_REGION_DNA_BINDING		19	-0.52013844	-1.29932	0.13166666	0.3749223	1.0	4073	tags=37%, list=15%, signal=43%	
GOBP_GLIAL_CELL_MIGRATION	GOBP_GLIAL_CELL_MIGRATION		57	-0.41544968	-1.2991322	0.09516129	0.3747199	1.0	1684	tags=16%, list=6%, signal=17%	
GOBP_MEMBRANE_LIPID_METABOLIC_PROCESS	GOBP_MEMBRANE_LIPID_METABOLIC_PROCESS		201	-0.34976733	-1.2988492	0.036723163	0.37479636	1.0	6957	tags=34%, list=26%, signal=46%	
GOBP_MITOTIC_NUCLEAR_DIVISION	GOBP_MITOTIC_NUCLEAR_DIVISION		286	-0.33739918	-1.2988251	0.027137043	0.37420717	1.0	3250	tags=23%, list=12%, signal=26%	
GOBP_ENDOCRINE_SYSTEM_DEVELOPMENT	GOBP_ENDOCRINE_SYSTEM_DEVELOPMENT		123	-0.3713507	-1.2988247	0.056801196	0.3735575	1.0	4599	tags=30%, list=17%, signal=36%	
GOBP_EPITHELIAL_TUBE_MORPHOGENESIS	GOBP_EPITHELIAL_TUBE_MORPHOGENESIS		312	-0.33696553	-1.2982334	0.016620498	0.37434155	1.0	4259	tags=29%, list=16%, signal=34%	
GOBP_REGULATION_OF_CAMP_MEDIATED_SIGNALING	GOBP_REGULATION_OF_CAMP_MEDIATED_SIGNALING		27	-0.48428744	-1.2981868	0.12609456	0.3738182	1.0	6838	tags=41%, list=26%, signal=55%	
GOBP_POSITIVE_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY	GOBP_POSITIVE_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY		36	-0.45284194	-1.2977779	0.13311148	0.37420216	1.0	5523	tags=42%, list=21%, signal=53%	
GOBP_POSITIVE_REGULATION_OF_VASCULAR_PERMEABILITY	GOBP_POSITIVE_REGULATION_OF_VASCULAR_PERMEABILITY		17	-0.54056376	-1.2968954	0.16724738	0.37572396	1.0	2166	tags=29%, list=8%, signal=32%	
GOBP_RESPONSE_TO_CALCIUM_ION	GOBP_RESPONSE_TO_CALCIUM_ION		144	-0.3634174	-1.2964294	0.056631893	0.37623447	1.0	5733	tags=35%, list=22%, signal=44%	
GOBP_PROTEIN_NEDDYLATION	GOBP_PROTEIN_NEDDYLATION		28	-0.47914356	-1.2960652	0.13673806	0.3764432	1.0	2565	tags=29%, list=10%, signal=32%	
GOBP_GLAND_DEVELOPMENT	GOBP_GLAND_DEVELOPMENT		418	-0.32486567	-1.2959839	0.015503876	0.3760219	1.0	4442	tags=26%, list=17%, signal=31%	
GOBP_CAMP_METABOLIC_PROCESS	GOBP_CAMP_METABOLIC_PROCESS		22	-0.4971898	-1.295318	0.13658537	0.37698865	1.0	5233	tags=36%, list=20%, signal=45%	
GOBP_ORGANIC_HYDROXY_COMPOUND_BIOSYNTHETIC_PROCESS	GOBP_ORGANIC_HYDROXY_COMPOUND_BIOSYNTHETIC_PROCESS		233	-0.34227884	-1.2950811	0.025751073	0.37691656	1.0	4743	tags=24%, list=18%, signal=28%	
GOBP_CELLULAR_RESPONSE_TO_OXYGEN_RADICAL	GOBP_CELLULAR_RESPONSE_TO_OXYGEN_RADICAL		23	-0.4923246	-1.2948341	0.135	0.37691677	1.0	4699	tags=35%, list=18%, signal=42%	
GOBP_MITOTIC_CELL_CYCLE_PHASE_TRANSITION	GOBP_MITOTIC_CELL_CYCLE_PHASE_TRANSITION		453	-0.32198873	-1.2946894	0.011703511	0.37665612	1.0	4585	tags=26%, list=17%, signal=31%	
GOBP_DICARBOXYLIC_ACID_TRANSPORT	GOBP_DICARBOXYLIC_ACID_TRANSPORT		91	-0.38802528	-1.2944386	0.07098766	0.37667155	1.0	3747	tags=23%, list=14%, signal=27%	
GOBP_UNSATURATED_FATTY_ACID_METABOLIC_PROCESS	GOBP_UNSATURATED_FATTY_ACID_METABOLIC_PROCESS		106	-0.37443304	-1.2938975	0.06386293	0.37741333	1.0	3377	tags=19%, list=13%, signal=22%	
GOBP_MULTICELLULAR_ORGANISMAL_RESPONSE_TO_STRESS	GOBP_MULTICELLULAR_ORGANISMAL_RESPONSE_TO_STRESS		88	-0.3868596	-1.2935345	0.08018868	0.377675	1.0	6038	tags=40%, list=23%, signal=51%	
GOBP_DNA_REPLICATION_CHECKPOINT_SIGNALING	GOBP_DNA_REPLICATION_CHECKPOINT_SIGNALING		17	-0.5246106	-1.293126	0.15672913	0.37804174	1.0	3961	tags=47%, list=15%, signal=55%	
GOBP_ACTIN_FILAMENT_BUNDLE_ORGANIZATION	GOBP_ACTIN_FILAMENT_BUNDLE_ORGANIZATION		162	-0.35460925	-1.2927935	0.05029586	0.37821335	1.0	5124	tags=30%, list=19%, signal=37%	
GOBP_FEEDING_BEHAVIOR	GOBP_FEEDING_BEHAVIOR		99	-0.3834886	-1.2927307	0.07132018	0.37771055	1.0	4536	tags=29%, list=17%, signal=35%	
GOBP_SPERMATID_NUCLEUS_DIFFERENTIATION	GOBP_SPERMATID_NUCLEUS_DIFFERENTIATION		25	-0.48882687	-1.2927086	0.15081967	0.37713823	1.0	5457	tags=36%, list=21%, signal=45%	
GOBP_ALCOHOL_CATABOLIC_PROCESS	GOBP_ALCOHOL_CATABOLIC_PROCESS		52	-0.42545748	-1.2926064	0.098827474	0.37673333	1.0	2776	tags=23%, list=10%, signal=26%	
GOBP_PHOSPHATIDYLINOSITOL_3_KINASE_SIGNALING	GOBP_PHOSPHATIDYLINOSITOL_3_KINASE_SIGNALING		141	-0.36446926	-1.2925535	0.053435113	0.37622193	1.0	2821	tags=23%, list=11%, signal=25%	
GOBP_CARDIAC_SEPTUM_DEVELOPMENT	GOBP_CARDIAC_SEPTUM_DEVELOPMENT		98	-0.38519785	-1.291876	0.08141321	0.37720326	1.0	3699	tags=26%, list=14%, signal=30%	
GOBP_POSITIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE	GOBP_POSITIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE		218	-0.34300655	-1.2918161	0.04384724	0.37670758	1.0	4690	tags=25%, list=18%, signal=30%	
GOBP_NEGATIVE_REGULATION_OF_VASCULAR_PERMEABILITY	GOBP_NEGATIVE_REGULATION_OF_VASCULAR_PERMEABILITY		18	-0.532867	-1.2911884	0.1402027	0.3776432	1.0	1426	tags=28%, list=5%, signal=29%	
GOBP_CONNECTIVE_TISSUE_DEVELOPMENT	GOBP_CONNECTIVE_TISSUE_DEVELOPMENT		258	-0.33805698	-1.2911412	0.03380282	0.37711897	1.0	5434	tags=29%, list=20%, signal=36%	
GOBP_METANEPHROS_MORPHOGENESIS	GOBP_METANEPHROS_MORPHOGENESIS		28	-0.4726885	-1.2910905	0.13207547	0.3766011	1.0	7661	tags=64%, list=29%, signal=90%	
GOBP_PRIMARY_ALCOHOL_CATABOLIC_PROCESS	GOBP_PRIMARY_ALCOHOL_CATABOLIC_PROCESS		15	-0.5587655	-1.2908931	0.16835018	0.3764594	1.0	2776	tags=27%, list=10%, signal=30%	
GOBP_POSITIVE_REGULATION_OF_AMYLOID_BETA_FORMATION	GOBP_POSITIVE_REGULATION_OF_AMYLOID_BETA_FORMATION		20	-0.5091643	-1.2904934	0.14209591	0.37682053	1.0	4644	tags=35%, list=17%, signal=42%	
GOBP_NEGATIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION	GOBP_NEGATIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION		52	-0.4245885	-1.2904435	0.10851419	0.37632447	1.0	5539	tags=40%, list=21%, signal=51%	
GOBP_EMBRYONIC_HEART_TUBE_MORPHOGENESIS	GOBP_EMBRYONIC_HEART_TUBE_MORPHOGENESIS		64	-0.40749067	-1.2900641	0.09195402	0.37659478	1.0	5523	tags=38%, list=21%, signal=47%	
GOBP_EMBRYONIC_DIGESTIVE_TRACT_DEVELOPMENT	GOBP_EMBRYONIC_DIGESTIVE_TRACT_DEVELOPMENT		29	-0.47350752	-1.2897938	0.12345679	0.3766991	1.0	7337	tags=52%, list=28%, signal=71%	
GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION	GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION		163	-0.35495356	-1.2892547	0.039017342	0.3773636	1.0	5105	tags=28%, list=19%, signal=35%	
GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_SEGREGATION	GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_SEGREGATION		27	-0.48224026	-1.2885356	0.14143094	0.3784955	1.0	2412	tags=30%, list=9%, signal=33%	
GOBP_REGULATION_OF_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION	GOBP_REGULATION_OF_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION		39	-0.441091	-1.2877812	0.11459968	0.3796626	1.0	3229	tags=31%, list=12%, signal=35%	
GOBP_EPIDERMIS_MORPHOGENESIS	GOBP_EPIDERMIS_MORPHOGENESIS		36	-0.44562757	-1.2874773	0.106796116	0.3797691	1.0	6178	tags=42%, list=23%, signal=54%	
GOBP_REGULATION_OF_EXCITATORY_SYNAPSE_ASSEMBLY	GOBP_REGULATION_OF_EXCITATORY_SYNAPSE_ASSEMBLY		15	-0.55122477	-1.2871516	0.1625	0.3799596	1.0	4321	tags=47%, list=16%, signal=56%	
GOBP_EYE_PHOTORECEPTOR_CELL_DEVELOPMENT	GOBP_EYE_PHOTORECEPTOR_CELL_DEVELOPMENT		33	-0.46519852	-1.2869083	0.12765957	0.3799126	1.0	6045	tags=36%, list=23%, signal=47%	
GOBP_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	GOBP_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY		57	-0.40283275	-1.2865267	0.0929054	0.380217	1.0	3556	tags=30%, list=13%, signal=34%	
GOBP_REVERSE_CHOLESTEROL_TRANSPORT	GOBP_REVERSE_CHOLESTEROL_TRANSPORT		19	-0.514642	-1.286376	0.1373913	0.37995353	1.0	5236	tags=32%, list=20%, signal=39%	
GOBP_DEVELOPMENT_OF_PRIMARY_SEXUAL_CHARACTERISTICS	GOBP_DEVELOPMENT_OF_PRIMARY_SEXUAL_CHARACTERISTICS		219	-0.3445444	-1.2859341	0.021489972	0.38046438	1.0	7573	tags=39%, list=28%, signal=54%	
GOBP_RESPONSE_TO_OXYGEN_RADICAL	GOBP_RESPONSE_TO_OXYGEN_RADICAL		27	-0.45945093	-1.2852982	0.13930348	0.38136774	1.0	4861	tags=33%, list=18%, signal=41%	
GOBP_MYOBLAST_FUSION	GOBP_MYOBLAST_FUSION		46	-0.42140403	-1.2839984	0.12437811	0.38395542	1.0	3595	tags=26%, list=14%, signal=30%	
GOBP_SEX_DETERMINATION	GOBP_SEX_DETERMINATION		19	-0.51501966	-1.2835318	0.1625	0.384465	1.0	4222	tags=37%, list=16%, signal=44%	
GOBP_HAIR_CELL_DIFFERENTIATION	GOBP_HAIR_CELL_DIFFERENTIATION		47	-0.4261457	-1.2835163	0.11147541	0.38389486	1.0	7788	tags=45%, list=29%, signal=63%	
GOBP_ADRENAL_GLAND_DEVELOPMENT	GOBP_ADRENAL_GLAND_DEVELOPMENT		24	-0.48299092	-1.2830874	0.12929623	0.38431832	1.0	4064	tags=33%, list=15%, signal=39%	
GOBP_REGULATION_OF_CELLULAR_SENESCENCE	GOBP_REGULATION_OF_CELLULAR_SENESCENCE		52	-0.42140138	-1.2827201	0.103559874	0.38460857	1.0	3904	tags=27%, list=15%, signal=31%	
GOBP_MORPHOGENESIS_OF_AN_EPITHELIAL_FOLD	GOBP_MORPHOGENESIS_OF_AN_EPITHELIAL_FOLD		21	-0.50426894	-1.2826121	0.14700855	0.38423312	1.0	5523	tags=38%, list=21%, signal=48%	
GOBP_CELL_SUBSTRATE_ADHESION	GOBP_CELL_SUBSTRATE_ADHESION		345	-0.3280255	-1.2826002	0.012430939	0.38364303	1.0	4585	tags=25%, list=17%, signal=30%	
GOBP_BONE_GROWTH	GOBP_BONE_GROWTH		29	-0.46074903	-1.2825725	0.12155592	0.38310426	1.0	5434	tags=38%, list=20%, signal=48%	
GOBP_NEGATIVE_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT	GOBP_NEGATIVE_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT		23	-0.49479994	-1.2817243	0.1433506	0.38461187	1.0	1187	tags=26%, list=4%, signal=27%	
GOBP_NEURON_MATURATION	GOBP_NEURON_MATURATION		42	-0.4333065	-1.2813449	0.11812298	0.38491774	1.0	3837	tags=29%, list=14%, signal=33%	
GOBP_MICROTUBULE_BUNDLE_FORMATION	GOBP_MICROTUBULE_BUNDLE_FORMATION		105	-0.37222773	-1.2811397	0.08490566	0.3848134	1.0	5607	tags=28%, list=21%, signal=35%	
GOBP_BASEMENT_MEMBRANE_ORGANIZATION	GOBP_BASEMENT_MEMBRANE_ORGANIZATION		33	-0.45293736	-1.2807742	0.121710524	0.38514018	1.0	3196	tags=30%, list=12%, signal=34%	
GOBP_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY	GOBP_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY		104	-0.37543866	-1.2807552	0.06998445	0.38457546	1.0	4765	tags=28%, list=18%, signal=34%	
GOBP_POSITIVE_REGULATION_OF_SEQUESTERING_OF_CALCIUM_ION	GOBP_POSITIVE_REGULATION_OF_SEQUESTERING_OF_CALCIUM_ION		16	-0.53657585	-1.280539	0.15771231	0.38451803	1.0	2879	tags=25%, list=11%, signal=28%	
GOBP_REPRODUCTIVE_SYSTEM_DEVELOPMENT	GOBP_REPRODUCTIVE_SYSTEM_DEVELOPMENT		286	-0.33280507	-1.2805371	0.020491803	0.38391003	1.0	5684	tags=29%, list=21%, signal=37%	
GOBP_INTERMEMBRANE_LIPID_TRANSFER	GOBP_INTERMEMBRANE_LIPID_TRANSFER		48	-0.42580068	-1.2802957	0.112794615	0.3838602	1.0	4573	tags=27%, list=17%, signal=33%	
GOBP_CELLULAR_RESPONSE_TO_THYROID_HORMONE_STIMULUS	GOBP_CELLULAR_RESPONSE_TO_THYROID_HORMONE_STIMULUS		18	-0.5299108	-1.2794546	0.16805324	0.38527638	1.0	1687	tags=28%, list=6%, signal=30%	
GOBP_GLYCOSPHINGOLIPID_BIOSYNTHETIC_PROCESS	GOBP_GLYCOSPHINGOLIPID_BIOSYNTHETIC_PROCESS		32	-0.45166072	-1.2793921	0.14054927	0.38482687	1.0	6298	tags=44%, list=24%, signal=57%	
GOBP_REGULATION_OF_RUFFLE_ASSEMBLY	GOBP_REGULATION_OF_RUFFLE_ASSEMBLY		31	-0.45322853	-1.2790582	0.12071778	0.3850327	1.0	2285	tags=29%, list=9%, signal=32%	
GOBP_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_SIGNALING_PATHWAY	GOBP_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_SIGNALING_PATHWAY		49	-0.42866173	-1.2790234	0.11908646	0.3845128	1.0	1899	tags=20%, list=7%, signal=22%	
GOBP_PROTEIN_K63_LINKED_DEUBIQUITINATION	GOBP_PROTEIN_K63_LINKED_DEUBIQUITINATION		37	-0.44596526	-1.2787471	0.1264559	0.3846039	1.0	4354	tags=30%, list=16%, signal=35%	
GOBP_SPHINGOID_METABOLIC_PROCESS	GOBP_SPHINGOID_METABOLIC_PROCESS		21	-0.50177896	-1.2786156	0.16440678	0.38435102	1.0	6497	tags=43%, list=24%, signal=57%	
GOBP_ADENYLATE_CYCLASE_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	GOBP_ADENYLATE_CYCLASE_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY		129	-0.3653042	-1.2784482	0.067381315	0.38415897	1.0	5051	tags=27%, list=19%, signal=33%	
GOBP_NEUTRAL_AMINO_ACID_TRANSPORT	GOBP_NEUTRAL_AMINO_ACID_TRANSPORT		55	-0.40585577	-1.2783873	0.10963455	0.38369465	1.0	7539	tags=42%, list=28%, signal=58%	
GOBP_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY	GOBP_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY		50	-0.42308083	-1.2783612	0.12231405	0.38315636	1.0	2261	tags=18%, list=9%, signal=20%	
GOBP_APOPTOTIC_PROCESS_INVOLVED_IN_DEVELOPMENT	GOBP_APOPTOTIC_PROCESS_INVOLVED_IN_DEVELOPMENT		35	-0.44553095	-1.2781755	0.12720849	0.3830275	1.0	1956	tags=23%, list=7%, signal=25%	
GOBP_CARDIAC_MUSCLE_CONTRACTION	GOBP_CARDIAC_MUSCLE_CONTRACTION		129	-0.3601835	-1.2781326	0.061032865	0.38253295	1.0	5929	tags=33%, list=22%, signal=42%	
GOBP_FOREBRAIN_CELL_MIGRATION	GOBP_FOREBRAIN_CELL_MIGRATION		63	-0.40252104	-1.2774744	0.09364548	0.38350534	1.0	2234	tags=22%, list=8%, signal=24%	
GOBP_RESPONSE_TO_FOLLICLE_STIMULATING_HORMONE	GOBP_RESPONSE_TO_FOLLICLE_STIMULATING_HORMONE		18	-0.518087	-1.2761232	0.15232974	0.38614595	1.0	3538	tags=33%, list=13%, signal=38%	
GOBP_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEGREGATION	GOBP_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEGREGATION		53	-0.41102448	-1.2748175	0.12026359	0.38874525	1.0	3108	tags=25%, list=12%, signal=28%	
GOBP_INTRACILIARY_ANTEROGRADE_TRANSPORT	GOBP_INTRACILIARY_ANTEROGRADE_TRANSPORT		17	-0.52154964	-1.2741847	0.17128874	0.38971853	1.0	4970	tags=41%, list=19%, signal=51%	
GOBP_DNA_UNWINDING_INVOLVED_IN_DNA_REPLICATION	GOBP_DNA_UNWINDING_INVOLVED_IN_DNA_REPLICATION		21	-0.491871	-1.2716892	0.15547703	0.39530474	1.0	3776	tags=33%, list=14%, signal=39%	
GOBP_REGULATION_OF_POTASSIUM_ION_TRANSPORT	GOBP_REGULATION_OF_POTASSIUM_ION_TRANSPORT		102	-0.37401623	-1.2716087	0.09355828	0.39489725	1.0	4770	tags=31%, list=18%, signal=38%	
GOBP_CENTROSOME_DUPLICATION	GOBP_CENTROSOME_DUPLICATION		74	-0.3891795	-1.2715597	0.09797823	0.39441797	1.0	4022	tags=30%, list=15%, signal=35%	
GOBP_MONOAMINE_TRANSPORT	GOBP_MONOAMINE_TRANSPORT		81	-0.3845704	-1.2714708	0.08426073	0.39404142	1.0	4976	tags=33%, list=19%, signal=41%	
GOBP_POSITIVE_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_SIGNALING	GOBP_POSITIVE_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_SIGNALING		81	-0.38616106	-1.2710367	0.08259587	0.39451003	1.0	5688	tags=33%, list=21%, signal=42%	
GOBP_ADENYLATE_CYCLASE_MODULATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	GOBP_ADENYLATE_CYCLASE_MODULATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY		218	-0.34026343	-1.2707051	0.03681885	0.39474693	1.0	4768	tags=25%, list=18%, signal=30%	
GOBP_PHENOL_CONTAINING_COMPOUND_METABOLIC_PROCESS	GOBP_PHENOL_CONTAINING_COMPOUND_METABOLIC_PROCESS		106	-0.3710434	-1.269297	0.08472012	0.39760998	1.0	4841	tags=28%, list=18%, signal=34%	
GOBP_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION	GOBP_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION		60	-0.39796707	-1.269051	0.115625	0.39761564	1.0	6895	tags=43%, list=26%, signal=58%	
GOBP_EMBRYONIC_DIGIT_MORPHOGENESIS	GOBP_EMBRYONIC_DIGIT_MORPHOGENESIS		53	-0.41639045	-1.2683984	0.11147541	0.39857188	1.0	6052	tags=45%, list=23%, signal=59%	
GOBP_RESPONSE_TO_NUTRIENT	GOBP_RESPONSE_TO_NUTRIENT		149	-0.35441223	-1.2682799	0.058309037	0.3982418	1.0	5105	tags=29%, list=19%, signal=36%	
GOBP_PEPTIDYL_CYSTEINE_MODIFICATION	GOBP_PEPTIDYL_CYSTEINE_MODIFICATION		50	-0.41739723	-1.2669578	0.12541807	0.40094015	1.0	4943	tags=34%, list=19%, signal=42%	
GOBP_REGULATION_OF_HEART_RATE_BY_CARDIAC_CONDUCTION	GOBP_REGULATION_OF_HEART_RATE_BY_CARDIAC_CONDUCTION		38	-0.43744498	-1.2665929	0.13131313	0.40125754	1.0	5559	tags=32%, list=21%, signal=40%	
GOBP_RECEPTOR_LOCALIZATION_TO_SYNAPSE	GOBP_RECEPTOR_LOCALIZATION_TO_SYNAPSE		57	-0.3995118	-1.266361	0.098101266	0.401232	1.0	4526	tags=32%, list=17%, signal=38%	
GOBP_POLYOL_CATABOLIC_PROCESS	GOBP_POLYOL_CATABOLIC_PROCESS		26	-0.47014102	-1.2661551	0.14795919	0.40114632	1.0	6398	tags=46%, list=24%, signal=61%	
GOBP_REGULATION_OF_CELL_SUBSTRATE_JUNCTION_ORGANIZATION	GOBP_REGULATION_OF_CELL_SUBSTRATE_JUNCTION_ORGANIZATION		67	-0.39884004	-1.2645671	0.09756097	0.40452343	1.0	4585	tags=27%, list=17%, signal=32%	
GOBP_C21_STEROID_HORMONE_METABOLIC_PROCESS	GOBP_C21_STEROID_HORMONE_METABOLIC_PROCESS		35	-0.44824302	-1.264564	0.12146422	0.40392524	1.0	1426	tags=11%, list=5%, signal=12%	
GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION_MEDIATED_BY_INTEGRIN	GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION_MEDIATED_BY_INTEGRIN		21	-0.5011604	-1.2645459	0.17443869	0.40336186	1.0	2112	tags=29%, list=8%, signal=31%	
GOBP_REGULATION_OF_TRANS_SYNAPTIC_SIGNALING	GOBP_REGULATION_OF_TRANS_SYNAPTIC_SIGNALING		463	-0.31882218	-1.2643812	0.01724138	0.40317574	1.0	5774	tags=32%, list=22%, signal=40%	
GOBP_GLYCOSIDE_METABOLIC_PROCESS	GOBP_GLYCOSIDE_METABOLIC_PROCESS		19	-0.5034826	-1.2638212	0.17283951	0.40400022	1.0	7598	tags=42%, list=29%, signal=59%	
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_SENESCENCE	GOBP_NEGATIVE_REGULATION_OF_CELLULAR_SENESCENCE		26	-0.47181776	-1.2631284	0.16286644	0.40513742	1.0	3307	tags=31%, list=12%, signal=35%	
GOBP_PERICARDIUM_DEVELOPMENT	GOBP_PERICARDIUM_DEVELOPMENT		16	-0.5158495	-1.2627332	0.16805324	0.40554458	1.0	4218	tags=38%, list=16%, signal=45%	
GOBP_ENDOTHELIAL_CELL_PROLIFERATION	GOBP_ENDOTHELIAL_CELL_PROLIFERATION		195	-0.3450116	-1.2627274	0.053596616	0.40495268	1.0	4831	tags=27%, list=18%, signal=32%	
GOBP_SKELETAL_SYSTEM_DEVELOPMENT	GOBP_SKELETAL_SYSTEM_DEVELOPMENT		496	-0.31482574	-1.2626631	0.016455697	0.4044966	1.0	5563	tags=30%, list=21%, signal=37%	
GOBP_COLLAGEN_ACTIVATED_SIGNALING_PATHWAY	GOBP_COLLAGEN_ACTIVATED_SIGNALING_PATHWAY		15	-0.522957	-1.2621518	0.17961165	0.4052782	1.0	2190	tags=20%, list=8%, signal=22%	
GOBP_CAMP_MEDIATED_SIGNALING	GOBP_CAMP_MEDIATED_SIGNALING		50	-0.4173397	-1.2616125	0.12776025	0.40605825	1.0	5631	tags=32%, list=21%, signal=41%	
GOBP_FATTY_ACID_DERIVATIVE_BIOSYNTHETIC_PROCESS	GOBP_FATTY_ACID_DERIVATIVE_BIOSYNTHETIC_PROCESS		50	-0.4132451	-1.2615296	0.124590166	0.40567	1.0	4666	tags=26%, list=18%, signal=31%	
GOBP_PROTEIN_TETRAMERIZATION	GOBP_PROTEIN_TETRAMERIZATION		85	-0.3769925	-1.2607055	0.09516616	0.40721604	1.0	4525	tags=27%, list=17%, signal=33%	
GOBP_CELL_ADHESION_MEDIATED_BY_INTEGRIN	GOBP_CELL_ADHESION_MEDIATED_BY_INTEGRIN		85	-0.3783075	-1.260089	0.09235669	0.40819043	1.0	2112	tags=20%, list=8%, signal=22%	
GOBP_ANTERIOR_POSTERIOR_PATTERN_SPECIFICATION	GOBP_ANTERIOR_POSTERIOR_PATTERN_SPECIFICATION		187	-0.34294954	-1.260049	0.055873927	0.40765563	1.0	4374	tags=26%, list=16%, signal=31%	
GOBP_RESPONSE_TO_CORTICOSTEROID	GOBP_RESPONSE_TO_CORTICOSTEROID		156	-0.3513178	-1.2596487	0.056358382	0.4080738	1.0	5515	tags=29%, list=21%, signal=37%	
