NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_NON_MOTILE_CILIUM_ASSEMBLY	GOBP_NON_MOTILE_CILIUM_ASSEMBLY		65	-0.43071765	-1.3600276	0.051321927	0.33610225	1.0	6139	tags=43%, list=23%, signal=56%	
GOBP_NON_CANONICAL_WNT_SIGNALING_PATHWAY	GOBP_NON_CANONICAL_WNT_SIGNALING_PATHWAY		73	-0.4139229	-1.3600098	0.05112782	0.33538228	1.0	5042	tags=37%, list=19%, signal=46%	
GOBP_PEPTIDYL_L_CYSTEINE_S_PALMITOYLATION	GOBP_PEPTIDYL_L_CYSTEINE_S_PALMITOYLATION		24	-0.52119386	-1.3598362	0.09577922	0.3350093	1.0	4780	tags=38%, list=18%, signal=46%	
GOBP_CELLULAR_COMPONENT_ASSEMBLY_INVOLVED_IN_MORPHOGENESIS	GOBP_CELLULAR_COMPONENT_ASSEMBLY_INVOLVED_IN_MORPHOGENESIS		115	-0.39581478	-1.359579	0.03382353	0.3348919	1.0	5136	tags=31%, list=19%, signal=39%	
GOBP_EXPLORATION_BEHAVIOR	GOBP_EXPLORATION_BEHAVIOR		26	-0.5095803	-1.3591031	0.09375	0.3353212	1.0	3826	tags=27%, list=14%, signal=31%	
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS	GOBP_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS		118	-0.3914954	-1.358654	0.04011887	0.335662	1.0	6861	tags=35%, list=26%, signal=47%	
GOBP_REGULATION_OF_NEUROTRANSMITTER_LEVELS	GOBP_REGULATION_OF_NEUROTRANSMITTER_LEVELS		202	-0.3691455	-1.3578857	0.011019284	0.3367908	1.0	5071	tags=29%, list=19%, signal=36%	
GOBP_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING	GOBP_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING		99	-0.40342978	-1.3575743	0.040723983	0.33684176	1.0	3713	tags=26%, list=14%, signal=30%	
GOBP_REGULATION_OF_SIGNALING_RECEPTOR_ACTIVITY	GOBP_REGULATION_OF_SIGNALING_RECEPTOR_ACTIVITY		155	-0.37697718	-1.3570125	0.0179558	0.33750343	1.0	6582	tags=36%, list=25%, signal=48%	
GOBP_FOCAL_ADHESION_ASSEMBLY	GOBP_FOCAL_ADHESION_ASSEMBLY		83	-0.40983412	-1.3569087	0.040061634	0.33699405	1.0	4633	tags=29%, list=17%, signal=35%	
GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_MIGRATION	GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_MIGRATION		104	-0.3991994	-1.3563375	0.030882353	0.33765715	1.0	5799	tags=33%, list=22%, signal=42%	
GOBP_SODIUM_ION_TRANSPORT	GOBP_SODIUM_ION_TRANSPORT		243	-0.36399066	-1.3547752	0.0091984235	0.34075668	1.0	6119	tags=35%, list=23%, signal=46%	
GOBP_ADULT_LOCOMOTORY_BEHAVIOR	GOBP_ADULT_LOCOMOTORY_BEHAVIOR		78	-0.41970414	-1.3546575	0.06153846	0.34032202	1.0	6262	tags=37%, list=24%, signal=48%	
GOBP_EPITHELIAL_CELL_APOPTOTIC_PROCESS	GOBP_EPITHELIAL_CELL_APOPTOTIC_PROCESS		135	-0.3818569	-1.3535788	0.027417028	0.3421142	1.0	7747	tags=43%, list=29%, signal=60%	
GOBP_LONG_CHAIN_FATTY_ACID_BIOSYNTHETIC_PROCESS	GOBP_LONG_CHAIN_FATTY_ACID_BIOSYNTHETIC_PROCESS		27	-0.5015429	-1.353535	0.087027915	0.34145433	1.0	1567	tags=15%, list=6%, signal=16%	
GOBP_CELLULAR_RESPONSE_TO_GONADOTROPIN_STIMULUS	GOBP_CELLULAR_RESPONSE_TO_GONADOTROPIN_STIMULUS		19	-0.55285037	-1.3532232	0.100328945	0.34146	1.0	3763	tags=42%, list=14%, signal=49%	
GOBP_LONG_TERM_SYNAPTIC_DEPRESSION	GOBP_LONG_TERM_SYNAPTIC_DEPRESSION		30	-0.50369155	-1.3530916	0.07643312	0.34101343	1.0	5199	tags=47%, list=20%, signal=58%	
GOBP_RETICULOPHAGY	GOBP_RETICULOPHAGY		18	-0.55494314	-1.3518083	0.103896104	0.34337986	1.0	4274	tags=39%, list=16%, signal=46%	
GOBP_SKIN_DEVELOPMENT	GOBP_SKIN_DEVELOPMENT		284	-0.35532102	-1.3515999	0.006501951	0.34314546	1.0	4322	tags=22%, list=16%, signal=26%	
GOBP_PHAGOCYTOSIS_ENGULFMENT	GOBP_PHAGOCYTOSIS_ENGULFMENT		48	-0.45009136	-1.3514931	0.073365234	0.3426332	1.0	2993	tags=27%, list=11%, signal=30%	
GOBP_MEMBRANE_LIPID_METABOLIC_PROCESS	GOBP_MEMBRANE_LIPID_METABOLIC_PROCESS		201	-0.36518034	-1.3509597	0.017735334	0.3431765	1.0	6916	tags=35%, list=26%, signal=47%	
GOBP_DOPAMINE_SECRETION	GOBP_DOPAMINE_SECRETION		37	-0.4771209	-1.35073	0.0768	0.3429749	1.0	5385	tags=38%, list=20%, signal=47%	
GOBP_POSITIVE_REGULATION_OF_FOCAL_ADHESION_ASSEMBLY	GOBP_POSITIVE_REGULATION_OF_FOCAL_ADHESION_ASSEMBLY		25	-0.5147597	-1.3506386	0.08737864	0.34242794	1.0	1730	tags=20%, list=7%, signal=21%	
GOBP_HOMOTYPIC_CELL_CELL_ADHESION	GOBP_HOMOTYPIC_CELL_CELL_ADHESION		96	-0.399684	-1.3494924	0.044615384	0.34446588	1.0	5478	tags=35%, list=21%, signal=44%	
GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_APOPTOTIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_APOPTOTIC_PROCESS		61	-0.4330135	-1.3493563	0.05919003	0.3440279	1.0	7597	tags=46%, list=29%, signal=64%	
GOBP_POTASSIUM_ION_TRANSPORT	GOBP_POTASSIUM_ION_TRANSPORT		224	-0.36391717	-1.3493396	0.0066313	0.34333968	1.0	7376	tags=40%, list=28%, signal=55%	
GOBP_MESENCHYMAL_CELL_DIFFERENTIATION	GOBP_MESENCHYMAL_CELL_DIFFERENTIATION		234	-0.36244166	-1.3492975	0.008298756	0.34269422	1.0	5656	tags=32%, list=21%, signal=40%	
GOBP_BRANCHING_MORPHOGENESIS_OF_AN_EPITHELIAL_TUBE	GOBP_BRANCHING_MORPHOGENESIS_OF_AN_EPITHELIAL_TUBE		143	-0.3838831	-1.3491142	0.027104137	0.3423992	1.0	4441	tags=31%, list=17%, signal=38%	
GOBP_CATECHOLAMINE_UPTAKE	GOBP_CATECHOLAMINE_UPTAKE		17	-0.55124074	-1.34902	0.11815068	0.34189597	1.0	6049	tags=41%, list=23%, signal=53%	
GOBP_ANATOMICAL_STRUCTURE_MATURATION	GOBP_ANATOMICAL_STRUCTURE_MATURATION		231	-0.36336276	-1.348756	0.014965987	0.3418439	1.0	4697	tags=27%, list=18%, signal=33%	
GOBP_NEGATIVE_REGULATION_OF_CHOLESTEROL_EFFLUX	GOBP_NEGATIVE_REGULATION_OF_CHOLESTEROL_EFFLUX		18	-0.55147815	-1.3487136	0.12013537	0.3412145	1.0	5656	tags=39%, list=21%, signal=49%	
GOBP_EPITHELIAL_CELL_PROLIFERATION	GOBP_EPITHELIAL_CELL_PROLIFERATION		475	-0.3390331	-1.3472788	0.0011933175	0.34390438	1.0	4777	tags=26%, list=18%, signal=31%	
GOBP_EPITHELIAL_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT	GOBP_EPITHELIAL_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT		41	-0.45598692	-1.3464026	0.080314964	0.34526747	1.0	3205	tags=32%, list=12%, signal=36%	
GOBP_POSITIVE_REGULATION_OF_MEIOTIC_NUCLEAR_DIVISION	GOBP_POSITIVE_REGULATION_OF_MEIOTIC_NUCLEAR_DIVISION		16	-0.56483316	-1.3461976	0.108013935	0.34505534	1.0	4174	tags=44%, list=16%, signal=52%	
GOBP_SENSORY_SYSTEM_DEVELOPMENT	GOBP_SENSORY_SYSTEM_DEVELOPMENT		374	-0.34622166	-1.3459257	0.007556675	0.34498918	1.0	5383	tags=28%, list=20%, signal=35%	
GOBP_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOBP_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		63	-0.4293571	-1.3458127	0.059633028	0.34455678	1.0	4757	tags=37%, list=18%, signal=44%	
GOBP_COLLAGEN_FIBRIL_ORGANIZATION	GOBP_COLLAGEN_FIBRIL_ORGANIZATION		58	-0.43435833	-1.345727	0.05977383	0.34402817	1.0	5042	tags=33%, list=19%, signal=40%	
GOBP_MICROTUBULE_BASED_MOVEMENT	GOBP_MICROTUBULE_BASED_MOVEMENT		388	-0.34651116	-1.3456981	0.008939974	0.343383	1.0	5549	tags=31%, list=21%, signal=39%	
GOBP_REGULATION_OF_BODY_FLUID_LEVELS	GOBP_REGULATION_OF_BODY_FLUID_LEVELS		350	-0.34789145	-1.345568	0.0038071065	0.34297368	1.0	5104	tags=29%, list=19%, signal=36%	
GOBP_POSITIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT	GOBP_POSITIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT		149	-0.37467048	-1.3451222	0.034985423	0.34330377	1.0	3000	tags=24%, list=11%, signal=27%	
GOBP_NEUROTRANSMITTER_TRANSPORT	GOBP_NEUROTRANSMITTER_TRANSPORT		194	-0.36902195	-1.3446816	0.023097826	0.34368214	1.0	5071	tags=28%, list=19%, signal=35%	
GOBP_REGULATION_OF_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING	GOBP_REGULATION_OF_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING		15	-0.57064736	-1.34392	0.11604095	0.3448212	1.0	3296	tags=33%, list=12%, signal=38%	
GOBP_ORGANIC_HYDROXY_COMPOUND_TRANSPORT	GOBP_ORGANIC_HYDROXY_COMPOUND_TRANSPORT		279	-0.35532513	-1.3436978	0.007792208	0.3446067	1.0	5463	tags=31%, list=21%, signal=38%	
GOBP_SENSORY_PERCEPTION_OF_LIGHT_STIMULUS	GOBP_SENSORY_PERCEPTION_OF_LIGHT_STIMULUS		203	-0.36630723	-1.3416616	0.016574586	0.34885737	1.0	6854	tags=34%, list=26%, signal=46%	
GOBP_BONE_MINERALIZATION	GOBP_BONE_MINERALIZATION		112	-0.39406294	-1.3413275	0.04674221	0.34897247	1.0	4756	tags=29%, list=18%, signal=35%	
GOBP_NOTCH_SIGNALING_PATHWAY	GOBP_NOTCH_SIGNALING_PATHWAY		167	-0.36966062	-1.3413019	0.027855154	0.34832236	1.0	4343	tags=27%, list=16%, signal=32%	
GOBP_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	GOBP_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY		49	-0.44490334	-1.3410991	0.06800618	0.34815106	1.0	4829	tags=31%, list=18%, signal=37%	
GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_MIGRATION	GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_MIGRATION		41	-0.46076956	-1.3407862	0.08032787	0.34821287	1.0	4610	tags=27%, list=17%, signal=32%	
GOBP_REGULATION_OF_MEMBRANE_DEPOLARIZATION	GOBP_REGULATION_OF_MEMBRANE_DEPOLARIZATION		43	-0.4551399	-1.3405627	0.09677419	0.34807873	1.0	5829	tags=37%, list=22%, signal=48%	
GOBP_REGULATION_OF_SYNAPSE_ASSEMBLY	GOBP_REGULATION_OF_SYNAPSE_ASSEMBLY		109	-0.3996256	-1.339951	0.04172662	0.34888124	1.0	2752	tags=27%, list=10%, signal=30%	
GOBP_WOUND_HEALING	GOBP_WOUND_HEALING		421	-0.3434373	-1.3399065	0.0049937577	0.348267	1.0	4322	tags=26%, list=16%, signal=30%	
GOBP_CYCLIC_NUCLEOTIDE_BIOSYNTHETIC_PROCESS	GOBP_CYCLIC_NUCLEOTIDE_BIOSYNTHETIC_PROCESS		19	-0.53935313	-1.339195	0.1307947	0.34928012	1.0	5031	tags=37%, list=19%, signal=45%	
GOBP_ESTABLISHMENT_OF_MITOCHONDRION_LOCALIZATION	GOBP_ESTABLISHMENT_OF_MITOCHONDRION_LOCALIZATION		31	-0.48598766	-1.3389487	0.08227848	0.3491183	1.0	4996	tags=35%, list=19%, signal=44%	
GOBP_PEPTIDE_CATABOLIC_PROCESS	GOBP_PEPTIDE_CATABOLIC_PROCESS		23	-0.5230773	-1.3384768	0.10509031	0.34948024	1.0	5028	tags=35%, list=19%, signal=43%	
GOBP_UNSATURATED_FATTY_ACID_BIOSYNTHETIC_PROCESS	GOBP_UNSATURATED_FATTY_ACID_BIOSYNTHETIC_PROCESS		47	-0.4448373	-1.3380557	0.086677365	0.34975362	1.0	2473	tags=21%, list=9%, signal=23%	
GOBP_LONG_TERM_SYNAPTIC_POTENTIATION	GOBP_LONG_TERM_SYNAPTIC_POTENTIATION		96	-0.39592445	-1.338033	0.038632985	0.3490903	1.0	5396	tags=40%, list=20%, signal=49%	
GOBP_ALPHA_AMINO_ACID_CATABOLIC_PROCESS	GOBP_ALPHA_AMINO_ACID_CATABOLIC_PROCESS		90	-0.4028378	-1.3379095	0.043413173	0.3487188	1.0	4286	tags=26%, list=16%, signal=30%	
GOBP_MESENCHYME_DEVELOPMENT	GOBP_MESENCHYME_DEVELOPMENT		287	-0.35159278	-1.3358523	0.0039473684	0.35309303	1.0	6122	tags=33%, list=23%, signal=43%	
GOBP_CARDIAC_CONDUCTION_SYSTEM_DEVELOPMENT	GOBP_CARDIAC_CONDUCTION_SYSTEM_DEVELOPMENT		32	-0.4778073	-1.3353026	0.09354839	0.35374618	1.0	4174	tags=31%, list=16%, signal=37%	
GOBP_RESPONSE_TO_DOPAMINE	GOBP_RESPONSE_TO_DOPAMINE		86	-0.40196675	-1.3352739	0.055059522	0.35311723	1.0	5258	tags=29%, list=20%, signal=36%	
GOBP_REGULATION_OF_MITOTIC_NUCLEAR_DIVISION	GOBP_REGULATION_OF_MITOTIC_NUCLEAR_DIVISION		115	-0.38617557	-1.3349882	0.045255475	0.35310933	1.0	3295	tags=26%, list=12%, signal=30%	
GOBP_REGULATION_OF_CATION_CHANNEL_ACTIVITY	GOBP_REGULATION_OF_CATION_CHANNEL_ACTIVITY		138	-0.37588397	-1.334275	0.040229887	0.35425645	1.0	5228	tags=36%, list=20%, signal=44%	
GOBP_SYNAPTIC_TRANSMISSION_DOPAMINERGIC	GOBP_SYNAPTIC_TRANSMISSION_DOPAMINERGIC		26	-0.50011396	-1.3339902	0.09698997	0.35426727	1.0	4068	tags=35%, list=15%, signal=41%	
GOBP_HAIR_CELL_DIFFERENTIATION	GOBP_HAIR_CELL_DIFFERENTIATION		47	-0.44351172	-1.333959	0.08293461	0.35362998	1.0	6425	tags=38%, list=24%, signal=50%	
GOBP_CANONICAL_WNT_SIGNALING_PATHWAY	GOBP_CANONICAL_WNT_SIGNALING_PATHWAY		295	-0.34645718	-1.3338801	0.0053262315	0.35311985	1.0	4710	tags=29%, list=18%, signal=35%	
GOBP_DNA_REPLICATION	GOBP_DNA_REPLICATION		278	-0.3534218	-1.3337955	0.011857707	0.35261676	1.0	3244	tags=21%, list=12%, signal=24%	
GOBP_NEGATIVE_REGULATION_OF_NUCLEAR_DIVISION	GOBP_NEGATIVE_REGULATION_OF_NUCLEAR_DIVISION		62	-0.42420337	-1.3335505	0.06097561	0.35250694	1.0	2598	tags=26%, list=10%, signal=29%	
GOBP_CALCIUM_ION_REGULATED_EXOCYTOSIS_OF_NEUROTRANSMITTER	GOBP_CALCIUM_ION_REGULATED_EXOCYTOSIS_OF_NEUROTRANSMITTER		20	-0.53326595	-1.3333982	0.1097561	0.3521502	1.0	3732	tags=30%, list=14%, signal=35%	
GOBP_MESODERM_DEVELOPMENT	GOBP_MESODERM_DEVELOPMENT		119	-0.38744015	-1.3330587	0.04454023	0.3522606	1.0	4046	tags=26%, list=15%, signal=31%	
GOBP_SULFUR_AMINO_ACID_METABOLIC_PROCESS	GOBP_SULFUR_AMINO_ACID_METABOLIC_PROCESS		31	-0.48833832	-1.3321291	0.08972268	0.35382947	1.0	7348	tags=45%, list=28%, signal=62%	
GOBP_CHROMOSOME_SEPARATION	GOBP_CHROMOSOME_SEPARATION		78	-0.40397343	-1.3319807	0.06402439	0.3535066	1.0	2598	tags=23%, list=10%, signal=26%	
GOBP_ONE_CARBON_COMPOUND_TRANSPORT	GOBP_ONE_CARBON_COMPOUND_TRANSPORT		53	-0.43376532	-1.3316226	0.05487805	0.35366783	1.0	6022	tags=49%, list=23%, signal=63%	
GOBP_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT	GOBP_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT		438	-0.33995035	-1.3310654	0.00373599	0.354366	1.0	4996	tags=30%, list=19%, signal=36%	
GOBP_POSITIVE_CHEMOTAXIS	GOBP_POSITIVE_CHEMOTAXIS		63	-0.42055532	-1.3306822	0.07446808	0.35461596	1.0	2047	tags=21%, list=8%, signal=22%	
GOBP_DEVELOPMENT_OF_PRIMARY_FEMALE_SEXUAL_CHARACTERISTICS	GOBP_DEVELOPMENT_OF_PRIMARY_FEMALE_SEXUAL_CHARACTERISTICS		102	-0.3938619	-1.329734	0.038406827	0.3563109	1.0	7747	tags=44%, list=29%, signal=62%	
GOBP_REGULATION_OF_TUBE_SIZE	GOBP_REGULATION_OF_TUBE_SIZE		128	-0.37963817	-1.3286142	0.041116007	0.35834718	1.0	6031	tags=34%, list=23%, signal=44%	
GOBP_DEVELOPMENTAL_MATURATION	GOBP_DEVELOPMENTAL_MATURATION		296	-0.34905416	-1.3284688	0.010230179	0.358006	1.0	4996	tags=27%, list=19%, signal=33%	
GOBP_MUSCLE_CELL_MIGRATION	GOBP_MUSCLE_CELL_MIGRATION		100	-0.39573476	-1.3280826	0.06338028	0.35825527	1.0	5729	tags=32%, list=22%, signal=41%	
GOBP_SEMI_LUNAR_VALVE_DEVELOPMENT	GOBP_SEMI_LUNAR_VALVE_DEVELOPMENT		41	-0.4541557	-1.3274914	0.097133756	0.35907713	1.0	4309	tags=37%, list=16%, signal=44%	
GOBP_DNA_LIGATION	GOBP_DNA_LIGATION		16	-0.5583817	-1.3272328	0.12116041	0.35901406	1.0	3962	tags=31%, list=15%, signal=37%	
GOBP_MITOCHONDRIAL_FISSION	GOBP_MITOCHONDRIAL_FISSION		39	-0.4582154	-1.327107	0.092987806	0.3586145	1.0	3152	tags=23%, list=12%, signal=26%	
GOBP_REGULATION_OF_TRANSPORTER_ACTIVITY	GOBP_REGULATION_OF_TRANSPORTER_ACTIVITY		300	-0.34493363	-1.3262346	0.011553274	0.36018407	1.0	5614	tags=32%, list=21%, signal=40%	
GOBP_NEGATIVE_REGULATION_OF_VASCULAR_PERMEABILITY	GOBP_NEGATIVE_REGULATION_OF_VASCULAR_PERMEABILITY		18	-0.53571683	-1.3259264	0.0927835	0.36022723	1.0	1445	tags=28%, list=5%, signal=29%	
GOBP_POSITIVE_REGULATION_OF_MITOCHONDRIAL_FISSION	GOBP_POSITIVE_REGULATION_OF_MITOCHONDRIAL_FISSION		21	-0.5213265	-1.3258444	0.11952862	0.35975295	1.0	1740	tags=24%, list=7%, signal=25%	
GOBP_REGULATION_OF_OSSIFICATION	GOBP_REGULATION_OF_OSSIFICATION		111	-0.3924737	-1.3258324	0.052083332	0.35909373	1.0	4672	tags=27%, list=18%, signal=33%	
GOBP_RESPONSE_TO_GONADOTROPIN	GOBP_RESPONSE_TO_GONADOTROPIN		29	-0.494216	-1.3249109	0.112227805	0.3607191	1.0	4252	tags=34%, list=16%, signal=41%	
GOBP_POSITIVE_REGULATION_BY_HOST_OF_VIRAL_PROCESS	GOBP_POSITIVE_REGULATION_BY_HOST_OF_VIRAL_PROCESS		19	-0.53220385	-1.3232809	0.14216478	0.3640981	1.0	872	tags=21%, list=3%, signal=22%	
GOBP_GLUTAMATE_METABOLIC_PROCESS	GOBP_GLUTAMATE_METABOLIC_PROCESS		33	-0.4748862	-1.3232301	0.099836335	0.36353692	1.0	6390	tags=45%, list=24%, signal=60%	
GOBP_REGULATION_OF_PROTEIN_AUTOPHOSPHORYLATION	GOBP_REGULATION_OF_PROTEIN_AUTOPHOSPHORYLATION		41	-0.452209	-1.3231853	0.10702875	0.36297268	1.0	4631	tags=37%, list=17%, signal=44%	
GOBP_POSITIVE_REGULATION_OF_VASCULAR_PERMEABILITY	GOBP_POSITIVE_REGULATION_OF_VASCULAR_PERMEABILITY		17	-0.544211	-1.3230348	0.13309982	0.36265254	1.0	2228	tags=29%, list=8%, signal=32%	
GOBP_PROTEIN_LOCALIZATION_TO_SYNAPSE	GOBP_PROTEIN_LOCALIZATION_TO_SYNAPSE		75	-0.4067553	-1.3228203	0.06686047	0.3624646	1.0	4571	tags=33%, list=17%, signal=40%	
GOBP_DICARBOXYLIC_ACID_TRANSPORT	GOBP_DICARBOXYLIC_ACID_TRANSPORT		91	-0.39399543	-1.3227417	0.062222224	0.36198705	1.0	3758	tags=23%, list=14%, signal=27%	
GOBP_CELLULAR_RESPONSE_TO_ALCOHOL	GOBP_CELLULAR_RESPONSE_TO_ALCOHOL		96	-0.3954063	-1.3224081	0.056971513	0.3621352	1.0	4114	tags=23%, list=15%, signal=27%	
GOBP_CELL_REDOX_HOMEOSTASIS	GOBP_CELL_REDOX_HOMEOSTASIS		40	-0.4574329	-1.3222576	0.09672387	0.36186185	1.0	5166	tags=30%, list=19%, signal=37%	
GOBP_NEGATIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION	GOBP_NEGATIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION		52	-0.44117704	-1.3218361	0.07861635	0.36222187	1.0	5226	tags=40%, list=20%, signal=50%	
GOBP_AXONAL_FASCICULATION	GOBP_AXONAL_FASCICULATION		21	-0.5149271	-1.321292	0.12186978	0.36291552	1.0	4943	tags=43%, list=19%, signal=53%	
GOBP_C21_STEROID_HORMONE_METABOLIC_PROCESS	GOBP_C21_STEROID_HORMONE_METABOLIC_PROCESS		36	-0.45895162	-1.3211102	0.10593901	0.3626624	1.0	4595	tags=22%, list=17%, signal=27%	
GOBP_CARDIAC_ATRIUM_DEVELOPMENT	GOBP_CARDIAC_ATRIUM_DEVELOPMENT		34	-0.47735253	-1.3208241	0.0951586	0.3627183	1.0	6122	tags=38%, list=23%, signal=50%	
GOBP_CELLULAR_COMPONENT_MAINTENANCE	GOBP_CELLULAR_COMPONENT_MAINTENANCE		69	-0.41344777	-1.3206322	0.07575758	0.36249098	1.0	3686	tags=35%, list=14%, signal=40%	
GOBP_NEGATIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT	GOBP_NEGATIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT		150	-0.37010783	-1.3205333	0.04073034	0.36204603	1.0	4943	tags=31%, list=19%, signal=37%	
GOBP_CARDIAC_SEPTUM_DEVELOPMENT	GOBP_CARDIAC_SEPTUM_DEVELOPMENT		98	-0.38897777	-1.3203822	0.04819277	0.36172625	1.0	3725	tags=26%, list=14%, signal=30%	
GOBP_GLIAL_CELL_MIGRATION	GOBP_GLIAL_CELL_MIGRATION		57	-0.429852	-1.3203743	0.09934854	0.36107117	1.0	6493	tags=35%, list=24%, signal=46%	
GOBP_PHOTORECEPTOR_CELL_MAINTENANCE	GOBP_PHOTORECEPTOR_CELL_MAINTENANCE		41	-0.44777277	-1.3203328	0.08752026	0.36049974	1.0	5335	tags=34%, list=20%, signal=43%	
GOBP_REGULATION_OF_CELLULAR_SENESCENCE	GOBP_REGULATION_OF_CELLULAR_SENESCENCE		52	-0.42902374	-1.3201747	0.0816641	0.36021158	1.0	3923	tags=27%, list=15%, signal=32%	
GOBP_CHROMOSOME_SEGREGATION	GOBP_CHROMOSOME_SEGREGATION		442	-0.3357849	-1.3201357	0.0086100865	0.359641	1.0	3135	tags=21%, list=12%, signal=24%	
GOBP_CALCIUM_INDEPENDENT_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES	GOBP_CALCIUM_INDEPENDENT_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES		21	-0.5179782	-1.3200535	0.10606061	0.359197	1.0	4309	tags=33%, list=16%, signal=40%	
GOBP_POSITIVE_REGULATION_OF_AMYLOID_BETA_FORMATION	GOBP_POSITIVE_REGULATION_OF_AMYLOID_BETA_FORMATION		20	-0.52158695	-1.3200202	0.11794872	0.35861894	1.0	4547	tags=35%, list=17%, signal=42%	
GOBP_REGULATION_OF_ESTABLISHMENT_OF_PLANAR_POLARITY	GOBP_REGULATION_OF_ESTABLISHMENT_OF_PLANAR_POLARITY		57	-0.42711028	-1.3187615	0.087218046	0.36114907	1.0	5042	tags=39%, list=19%, signal=48%	
GOBP_REGULATION_OF_STRIATED_MUSCLE_CONTRACTION	GOBP_REGULATION_OF_STRIATED_MUSCLE_CONTRACTION		92	-0.39669678	-1.3183931	0.05961252	0.3613781	1.0	4492	tags=28%, list=17%, signal=34%	
GOBP_PHASIC_SMOOTH_MUSCLE_CONTRACTION	GOBP_PHASIC_SMOOTH_MUSCLE_CONTRACTION		23	-0.5151248	-1.3183427	0.116949156	0.36085695	1.0	3069	tags=35%, list=12%, signal=39%	
GOBP_REGULATION_OF_RYANODINE_SENSITIVE_CALCIUM_RELEASE_CHANNEL_ACTIVITY	GOBP_REGULATION_OF_RYANODINE_SENSITIVE_CALCIUM_RELEASE_CHANNEL_ACTIVITY		25	-0.50156987	-1.3181672	0.13562092	0.36067948	1.0	3186	tags=28%, list=12%, signal=32%	
GOBP_MITOTIC_CELL_CYCLE_PHASE_TRANSITION	GOBP_MITOTIC_CELL_CYCLE_PHASE_TRANSITION		452	-0.3344541	-1.3179847	0.009673519	0.36044252	1.0	4631	tags=27%, list=17%, signal=32%	
GOBP_CELLULAR_RESPONSE_TO_CALCIUM_ION	GOBP_CELLULAR_RESPONSE_TO_CALCIUM_ION		83	-0.40084925	-1.3173724	0.06605223	0.3612791	1.0	5385	tags=34%, list=20%, signal=42%	
GOBP_ENDODERMAL_CELL_DIFFERENTIATION	GOBP_ENDODERMAL_CELL_DIFFERENTIATION		45	-0.43886167	-1.316417	0.0992126	0.36299232	1.0	4101	tags=22%, list=15%, signal=26%	
GOBP_PROTEIN_NEDDYLATION	GOBP_PROTEIN_NEDDYLATION		28	-0.4922988	-1.3159847	0.093333334	0.36338773	1.0	4996	tags=39%, list=19%, signal=48%	
GOBP_ACTIN_FILAMENT_BASED_MOVEMENT	GOBP_ACTIN_FILAMENT_BASED_MOVEMENT		120	-0.3738359	-1.315666	0.03735632	0.363487	1.0	5930	tags=32%, list=22%, signal=41%	
GOBP_ENDOCRINE_SYSTEM_DEVELOPMENT	GOBP_ENDOCRINE_SYSTEM_DEVELOPMENT		123	-0.37562087	-1.315472	0.047008548	0.36337855	1.0	4595	tags=30%, list=17%, signal=36%	
GOBP_NEURAL_RETINA_DEVELOPMENT	GOBP_NEURAL_RETINA_DEVELOPMENT		73	-0.413434	-1.3153892	0.05263158	0.36291683	1.0	6139	tags=37%, list=23%, signal=48%	
